time,lat,long,LAeq
1530301913.0,41.146429515,-8.617865198,67.7
1530302215.0,41.146429515,-8.617865198,65.4
1530302517.0,41.146429515,-8.617865198,67.4
1530302819.0,41.146429515,-8.617865198,71.3
1530303121.0,41.146429515,-8.617865198,68.6
1530303423.0,41.146429515,-8.617865198,66.7
1530303725.0,41.146429515,-8.617865198,66.5
1530304027.0,41.146429515,-8.617865198,66.3
1530304329.0,41.146429515,-8.617865198,68.0
1530304631.0,41.146429515,-8.617865198,67.0
1530304933.0,41.146429515,-8.617865198,66.7
1530305235.0,41.146429515,-8.617865198,65.7
1530305537.0,41.146429515,-8.617865198,66.8
1530305839.0,41.146429515,-8.617865198,66.6
1530306081.0,41.146429515,-8.617865198,66.6
1530306383.0,41.146429515,-8.617865198,68.3
1530306685.0,41.146429515,-8.617865198,69.6
1530306987.0,41.146429515,-8.617865198,65.4
1530307289.0,41.146429515,-8.617865198,65.8
1530307592.0,41.146429515,-8.617865198,65.9
1530307894.0,41.146429515,-8.617865198,66.8
1530308195.0,41.146429515,-8.617865198,67.5
1530308498.0,41.146429515,-8.617865198,65.2
1530308799.0,41.146429515,-8.617865198,67.2
1530309102.0,41.146429515,-8.617865198,68.8
1530309404.0,41.146429515,-8.617865198,66.1
1530309706.0,41.146429515,-8.617865198,67.1
1530310008.0,41.146429515,-8.617865198,68.3
1530310310.0,41.146429515,-8.617865198,68.8
1530310612.0,41.146429515,-8.617865198,66.7
1530310914.0,41.146429515,-8.617865198,67.2
1530311216.0,41.146429515,-8.617865198,67.5
1530311518.0,41.146429515,-8.617865198,68.2
1530311820.0,41.146429515,-8.617865198,67.3
1530312122.0,41.146429515,-8.617865198,66.7
1530312424.0,41.146429515,-8.617865198,68.3
1530312726.0,41.146429515,-8.617865198,68.1
1530313028.0,41.146429515,-8.617865198,66.1
1530313330.0,41.146429515,-8.617865198,67.4
1530313632.0,41.146429515,-8.617865198,67.3
1530313934.0,41.146429515,-8.617865198,67.1
1530314236.0,41.146429515,-8.617865198,69.4
1530314538.0,41.146429515,-8.617865198,67.0
1530314780.0,41.146429515,-8.617865198,67.0
1530315082.0,41.146429515,-8.617865198,66.8
1530315384.0,41.146429515,-8.617865198,67.5
1530315686.0,41.146429515,-8.617865198,67.9
1530315988.0,41.146429515,-8.617865198,69.3
1530316291.0,41.146429515,-8.617865198,67.2
1530316592.0,41.146429515,-8.617865198,68.0
1530316895.0,41.146429515,-8.617865198,67.7
1530317197.0,41.146429515,-8.617865198,66.9
1530317499.0,41.146429515,-8.617865198,71.6
1530317801.0,41.146429515,-8.617865198,68.5
1530318103.0,41.146429515,-8.617865198,67.2
1530318405.0,41.146429515,-8.617865198,68.3
1530318707.0,41.146429515,-8.617865198,68.6
1530319009.0,41.146429515,-8.617865198,69.1
1530319311.0,41.146429515,-8.617865198,67.0
1530319613.0,41.146429515,-8.617865198,67.1
1530319915.0,41.146429515,-8.617865198,68.8
1530320217.0,41.146429515,-8.617865198,66.4
1530320519.0,41.146429515,-8.617865198,68.2
1530320821.0,41.146429515,-8.617865198,68.0
1530321123.0,41.146429515,-8.617865198,65.1
1530321425.0,41.146429515,-8.617865198,65.0
1530321727.0,41.146429515,-8.617865198,65.4
1530322029.0,41.146429515,-8.617865198,64.9
1530322331.0,41.146429515,-8.617865198,62.5
1530322633.0,41.146429515,-8.617865198,65.6
1530322935.0,41.146429515,-8.617865198,65.3
1530323237.0,41.146429515,-8.617865198,65.9
1530323539.0,41.146429515,-8.617865198,65.1
1530323781.0,41.146429515,-8.617865198,68.7
1530324083.0,41.146429515,-8.617865198,67.5
1530324385.0,41.146429515,-8.617865198,64.1
1530324687.0,41.146429515,-8.617865198,64.7
1530324989.0,41.146429515,-8.617865198,66.8
1530325292.0,41.146429515,-8.617865198,64.1
1530325593.0,41.146429515,-8.617865198,64.4
1530325895.0,41.146429515,-8.617865198,64.4
1530326198.0,41.146429515,-8.617865198,64.9
1530326500.0,41.146429515,-8.617865198,66.0
1530326802.0,41.146429515,-8.617865198,66.5
1530327104.0,41.146429515,-8.617865198,64.0
1530327406.0,41.146429515,-8.617865198,63.2
1530327708.0,41.146429515,-8.617865198,66.9
1530328010.0,41.146429515,-8.617865198,67.0
1530328312.0,41.146429515,-8.617865198,64.8
1530328614.0,41.146429515,-8.617865198,64.1
1530328916.0,41.146429515,-8.617865198,64.2
1530329218.0,41.146429515,-8.617865198,66.1
1530329520.0,41.146429515,-8.617865198,65.7
1530329829.0,41.146429515,-8.617865198,64.5
1530330131.0,41.146429515,-8.617865198,62.6
1530330433.0,41.146429515,-8.617865198,66.4
1530330735.0,41.146429515,-8.617865198,66.9
1530331037.0,41.146429515,-8.617865198,66.4
1530331339.0,41.146429515,-8.617865198,63.5
1530331581.0,41.146429515,-8.617865198,67.1
1530331883.0,41.146429515,-8.617865198,67.6
1530332185.0,41.146429515,-8.617865198,67.1
1530332487.0,41.146429515,-8.617865198,67.0
1530332789.0,41.146429515,-8.617865198,64.9
1530333092.0,41.146429515,-8.617865198,66.0
1530333394.0,41.146429515,-8.617865198,82.8
1530333696.0,41.146429515,-8.617865198,70.6
1530333998.0,41.146429515,-8.617865198,66.0
1530334300.0,41.146429515,-8.617865198,71.2
1530334602.0,41.146429515,-8.617865198,66.3
1530334903.0,41.146429515,-8.617865198,65.2
1530335206.0,41.146429515,-8.617865198,68.7
1530335508.0,41.146429515,-8.617865198,66.6
1530335810.0,41.146429515,-8.617865198,67.7
1530336112.0,41.146429515,-8.617865198,60.8
1530336414.0,41.146429515,-8.617865198,65.7
1530336716.0,41.146429515,-8.617865198,65.7
1530337018.0,41.146429515,-8.617865198,69.1
1530337320.0,41.146429515,-8.617865198,65.4
1530337622.0,41.146429515,-8.617865198,64.9
1530337924.0,41.146429515,-8.617865198,67.1
1530338226.0,41.146429515,-8.617865198,67.1
1530338528.0,41.146429515,-8.617865198,65.9
1530338830.0,41.146429515,-8.617865198,69.0
1530339132.0,41.146429515,-8.617865198,66.5
1530339434.0,41.146429515,-8.617865198,67.7
1530339743.0,41.146429515,-8.617865198,66.7
1530339985.0,41.146429515,-8.617865198,67.4
1530340287.0,41.146429515,-8.617865198,64.2
1530340589.0,41.146429515,-8.617865198,65.2
1530340891.0,41.146429515,-8.617865198,67.2
1530341193.0,41.146429515,-8.617865198,65.1
1530341496.0,41.146429515,-8.617865198,66.9
1530341797.0,41.146429515,-8.617865198,71.1
1530342099.0,41.146429515,-8.617865198,67.0
1530342402.0,41.146429515,-8.617865198,73.5
1530342704.0,41.146429515,-8.617865198,68.6
1530343006.0,41.146429515,-8.617865198,89.2
1530343308.0,41.146429515,-8.617865198,68.9
1530343610.0,41.146429515,-8.617865198,71.7
1530343912.0,41.146429515,-8.617865198,69.6
1530344214.0,41.146429515,-8.617865198,68.0
1530344516.0,41.146429515,-8.617865198,69.0
1530344818.0,41.146429515,-8.617865198,69.1
1530345120.0,41.146429515,-8.617865198,68.2
1530345422.0,41.146429515,-8.617865198,66.1
1530345724.0,41.146429515,-8.617865198,65.3
1530346026.0,41.146429515,-8.617865198,68.1
1530346328.0,41.146429515,-8.617865198,70.0
1530346630.0,41.146429515,-8.617865198,68.2
1530346932.0,41.146429515,-8.617865198,66.9
1530347234.0,41.146429515,-8.617865198,68.1
1530347536.0,41.146429515,-8.617865198,66.9
1530347838.0,41.146429515,-8.617865198,66.8
1530348080.0,41.146429515,-8.617865198,68.5
1530348382.0,41.146429515,-8.617865198,69.7
1530348684.0,41.146429515,-8.617865198,67.6
1530348986.0,41.146429515,-8.617865198,69.2
1530349288.0,41.146429515,-8.617865198,69.4
1530349590.0,41.146429515,-8.617865198,70.0
1530349892.0,41.146429515,-8.617865198,69.5
1530350194.0,41.146429515,-8.617865198,69.9
1530350496.0,41.146429515,-8.617865198,68.0
1530350798.0,41.146429515,-8.617865198,68.1
1530351101.0,41.146429515,-8.617865198,68.9
1530351403.0,41.146429515,-8.617865198,66.4
1530351705.0,41.146429515,-8.617865198,67.5
1530352007.0,41.146429515,-8.617865198,68.5
1530352309.0,41.146429515,-8.617865198,67.8
1530352611.0,41.146429515,-8.617865198,67.7
1530352913.0,41.146429515,-8.617865198,67.0
1530353215.0,41.146429515,-8.617865198,67.7
1530353524.0,41.146429515,-8.617865198,67.3
1530353826.0,41.146429515,-8.617865198,75.4
1530354128.0,41.146429515,-8.617865198,65.5
1530354430.0,41.146429515,-8.617865198,66.7
1530354732.0,41.146429515,-8.617865198,67.9
1530355034.0,41.146429515,-8.617865198,67.2
1530355336.0,41.146429515,-8.617865198,67.9
1530355638.0,41.146429515,-8.617865198,67.2
1530355880.0,41.146429515,-8.617865198,67.4
1530356182.0,41.146429515,-8.617865198,67.0
1530356484.0,41.146429515,-8.617865198,66.3
1530356786.0,41.146429515,-8.617865198,69.8
1530357088.0,41.146429515,-8.617865198,67.5
1530357390.0,41.146429515,-8.617865198,67.2
1530357692.0,41.146429515,-8.617865198,66.9
1530358059.0,41.146429515,-8.617865198,67.0
1530358297.0,41.146429515,-8.617865198,68.0
1530358599.0,41.146429515,-8.617865198,67.0
1530358901.0,41.146429515,-8.617865198,69.4
1530359203.0,41.146429515,-8.617865198,66.4
1530359505.0,41.146429515,-8.617865198,68.5
1530359814.0,41.146429515,-8.617865198,67.7
1530360116.0,41.146429515,-8.617865198,66.8
1530360418.0,41.146429515,-8.617865198,72.4
1530360720.0,41.146429515,-8.617865198,67.4
1530361022.0,41.146429515,-8.617865198,67.0
1530361324.0,41.146429515,-8.617865198,66.1
1530361626.0,41.146429515,-8.617865198,65.8
1530361928.0,41.146429515,-8.617865198,64.3
1530362230.0,41.146429515,-8.617865198,68.4
1530362532.0,41.146429515,-8.617865198,68.5
1530362834.0,41.146429515,-8.617865198,66.6
1530363136.0,41.146429515,-8.617865198,67.4
1530363438.0,41.146429515,-8.617865198,66.1
1530363680.0,41.146429515,-8.617865198,82.8
1530363982.0,41.146429515,-8.617865198,70.8
1530364284.0,41.146429515,-8.617865198,67.8
1530364586.0,41.146429515,-8.617865198,65.3
1530364888.0,41.146429515,-8.617865198,66.5
1530365190.0,41.146429515,-8.617865198,66.1
1530365492.0,41.146429515,-8.617865198,66.2
1530365794.0,41.146429515,-8.617865198,66.0
1530366096.0,41.146429515,-8.617865198,69.4
1530366398.0,41.146429515,-8.617865198,78.9
1530366700.0,41.146429515,-8.617865198,66.2
1530367080.0,41.146429515,-8.617865198,65.6
1530367322.0,41.146429515,-8.617865198,65.1
1530367631.0,41.146429515,-8.617865198,67.3
1530367933.0,41.146429515,-8.617865198,72.3
1530368235.0,41.146429515,-8.617865198,66.2
1530368537.0,41.146429515,-8.617865198,68.2
1530368821.0,41.146429515,-8.617865198,68.1
1530369130.0,41.146429515,-8.617865198,67.2
1530369432.0,41.146429515,-8.617865198,68.9
1530369734.0,41.146429515,-8.617865198,68.6
1530370036.0,41.146429515,-8.617865198,72.6
1530370278.0,41.146429515,-8.617865198,69.6
1530370623.0,41.146429515,-8.617865198,66.2
1530370650.0,41.146429515,-8.617865198,66.2
1530370893.0,41.146429515,-8.617865198,70.0
1530371195.0,41.146429515,-8.617865198,66.9
1530371504.0,41.146429515,-8.617865198,67.3
1530371806.0,41.146429515,-8.617865198,66.5
1530372143.0,41.146429515,-8.617865198,68.1
1530372385.0,41.146429515,-8.617865198,68.3
1530372687.0,41.146429515,-8.617865198,66.5
1530372989.0,41.146429515,-8.617865198,70.2
1530373333.0,41.146429515,-8.617865198,68.2
1530373635.0,41.146429515,-8.617865198,65.4
1530373937.0,41.146429515,-8.617865198,69.8
1530374179.0,41.146429515,-8.617865198,67.1
1530374214.0,41.146429515,-8.617865198,67.1
1530374516.0,41.146429515,-8.617865198,68.3
1530374818.0,41.146429515,-8.617865198,66.3
1530375127.0,41.146429515,-8.617865198,68.3
1530375155.0,41.146429515,-8.617865198,68.3
1530375398.0,41.146429515,-8.617865198,68.5
1530375700.0,41.146429515,-8.617865198,82.9
1530376009.0,41.146429515,-8.617865198,71.4
1530376311.0,41.146429515,-8.617865198,67.0
1530376613.0,41.146429515,-8.617865198,71.3
1530376915.0,41.146429515,-8.617865198,68.8
1530377217.0,41.146429515,-8.617865198,69.5
1530377519.0,41.146429515,-8.617865198,75.1
1530377821.0,41.146429515,-8.617865198,68.8
1530378123.0,41.146429515,-8.617865198,67.7
1530378425.0,41.146429515,-8.617865198,68.6
1530378727.0,41.146429515,-8.617865198,67.5
1530379029.0,41.146429515,-8.617865198,68.0
1530379331.0,41.146429515,-8.617865198,69.1
1530379633.0,41.146429515,-8.617865198,68.6
1530379935.0,41.146429515,-8.617865198,68.4
1530380237.0,41.146429515,-8.617865198,81.6
1530380479.0,41.146429515,-8.617865198,66.0
1530380781.0,41.146429515,-8.617865198,67.5
1530381083.0,41.146429515,-8.617865198,65.9
1530381385.0,41.146429515,-8.617865198,68.2
1530381687.0,41.146429515,-8.617865198,66.5
1530381989.0,41.146429515,-8.617865198,67.0
1530382292.0,41.146429515,-8.617865198,76.6
1530382601.0,41.146429515,-8.617865198,69.4
1530382903.0,41.146429515,-8.617865198,71.2
1530383205.0,41.146429515,-8.617865198,70.8
1530383507.0,41.146429515,-8.617865198,69.0
1530383809.0,41.146429515,-8.617865198,66.1
1530384111.0,41.146429515,-8.617865198,68.8
1530384413.0,41.146429515,-8.617865198,69.7
1530384715.0,41.146429515,-8.617865198,70.3
1530385017.0,41.146429515,-8.617865198,67.8
1530385319.0,41.146429515,-8.617865198,73.1
1530385663.0,41.146429515,-8.617865198,69.1
1530385905.0,41.146429515,-8.617865198,66.1
1530386207.0,41.146429515,-8.617865198,67.7
1530386516.0,41.146429515,-8.617865198,68.3
1530386818.0,41.146429515,-8.617865198,75.2
1530387120.0,41.146429515,-8.617865198,73.8
1530387422.0,41.146429515,-8.617865198,67.6
1530387724.0,41.146429515,-8.617865198,68.0
1530388026.0,41.146429515,-8.617865198,66.0
1530388328.0,41.146429515,-8.617865198,68.9
1530388630.0,41.146429515,-8.617865198,67.3
1530388933.0,41.146429515,-8.617865198,66.9
1530389234.0,41.146429515,-8.617865198,72.8
1530389537.0,41.146429515,-8.617865198,65.1
1530389779.0,41.146429515,-8.617865198,67.5
1530390081.0,41.146429515,-8.617865198,67.0
1530390383.0,41.146429515,-8.617865198,65.7
1530390685.0,41.146429515,-8.617865198,67.7
1530390987.0,41.146429515,-8.617865198,66.5
1530391289.0,41.146429515,-8.617865198,66.8
1530391591.0,41.146429515,-8.617865198,67.4
1530391893.0,41.146429515,-8.617865198,68.0
1530392195.0,41.146429515,-8.617865198,68.7
1530392497.0,41.146429515,-8.617865198,66.7
1530392799.0,41.146429515,-8.617865198,65.8
1530393101.0,41.146429515,-8.617865198,66.4
1530393403.0,41.146429515,-8.617865198,66.7
1530393705.0,41.146429515,-8.617865198,67.0
1530394007.0,41.146429515,-8.617865198,67.9
1530394309.0,41.146429515,-8.617865198,67.4
1530394653.0,41.146429515,-8.617865198,68.5
1530394716.0,41.146429515,-8.617865198,68.5
1530394723.0,41.146429515,-8.617865198,68.5
1530394906.0,41.146429515,-8.617865198,69.2
1530395208.0,41.146429515,-8.617865198,70.2
1530395517.0,41.146429515,-8.617865198,71.6
1530395819.0,41.146429515,-8.617865198,69.9
1530396121.0,41.146429515,-8.617865198,72.8
1530396423.0,41.146429515,-8.617865198,68.2
1530396732.0,41.146429515,-8.617865198,68.7
1530397034.0,41.146429515,-8.617865198,68.0
1530397343.0,41.146429515,-8.617865198,68.4
1530397599.0,41.146429515,-8.617865198,69.1
1530397655.0,41.146429515,-8.617865198,69.1
1530397897.0,41.146429515,-8.617865198,69.8
1530398199.0,41.146429515,-8.617865198,69.3
1530398501.0,41.146429515,-8.617865198,69.1
1530398803.0,41.146429515,-8.617865198,69.0
1530399105.0,41.146429515,-8.617865198,73.1
1530399415.0,41.146429515,-8.617865198,68.5
1530399723.0,41.146429515,-8.617865198,67.3
1530400025.0,41.146429515,-8.617865198,68.6
1530400362.0,41.146429515,-8.617865198,68.9
1530400604.0,41.146429515,-8.617865198,68.2
1530400612.0,41.146429515,-8.617865198,68.2
1530400914.0,41.146429515,-8.617865198,69.0
1530401223.0,41.146429515,-8.617865198,68.4
1530401525.0,41.146429515,-8.617865198,68.3
1530401827.0,41.146429515,-8.617865198,70.1
1530402136.0,41.146429515,-8.617865198,67.5
1530402378.0,41.146429515,-8.617865198,68.1
1530402687.0,41.146429515,-8.617865198,68.9
1530402715.0,41.146429515,-8.617865198,68.9
1530403017.0,41.146429515,-8.617865198,71.6
1530403326.0,41.146429515,-8.617865198,67.7
1530403628.0,41.146429515,-8.617865198,69.1
1530403930.0,41.146429515,-8.617865198,74.7
1530404232.0,41.146429515,-8.617865198,68.4
1530404534.0,41.146429515,-8.617865198,67.8
1530404836.0,41.146429515,-8.617865198,68.7
1530405078.0,41.146429515,-8.617865198,68.7
1530405381.0,41.146429515,-8.617865198,67.9
1530405683.0,41.146429515,-8.617865198,65.9
1530405985.0,41.146429515,-8.617865198,66.4
1530406287.0,41.146429515,-8.617865198,66.7
1530406589.0,41.146429515,-8.617865198,67.3
1530406891.0,41.146429515,-8.617865198,66.5
1530407193.0,41.146429515,-8.617865198,68.2
1530407495.0,41.146429515,-8.617865198,67.3
1530407797.0,41.146429515,-8.617865198,65.2
1530408099.0,41.146429515,-8.617865198,65.9
1530408401.0,41.146429515,-8.617865198,66.6
1530408703.0,41.146429515,-8.617865198,66.2
1530409005.0,41.146429515,-8.617865198,62.4
1530409307.0,41.146429515,-8.617865198,63.7
1530409609.0,41.146429515,-8.617865198,67.0
1530409911.0,41.146429515,-8.617865198,65.3
1530410213.0,41.146429515,-8.617865198,66.2
1530410515.0,41.146429515,-8.617865198,69.2
1530410817.0,41.146429515,-8.617865198,63.8
1530411119.0,41.146429515,-8.617865198,62.7
1530411421.0,41.146429515,-8.617865198,63.1
1530411723.0,41.146429515,-8.617865198,63.3
1530412025.0,41.146429515,-8.617865198,65.5
1530412327.0,41.146429515,-8.617865198,63.3
1530412629.0,41.146429515,-8.617865198,62.6
1530412931.0,41.146429515,-8.617865198,63.5
1530413233.0,41.146429515,-8.617865198,63.6
1530413535.0,41.146429515,-8.617865198,64.5
1530413777.0,41.146429515,-8.617865198,62.1
1530414080.0,41.146429515,-8.617865198,68.3
1530414382.0,41.146429515,-8.617865198,63.4
1530414684.0,41.146429515,-8.617865198,64.8
1530414986.0,41.146429515,-8.617865198,63.2
1530415288.0,41.146429515,-8.617865198,63.0
1530415590.0,41.146429515,-8.617865198,65.9
1530415891.0,41.146429515,-8.617865198,63.2
1530416194.0,41.146429515,-8.617865198,64.2
1530416496.0,41.146429515,-8.617865198,62.5
1530416798.0,41.146429515,-8.617865198,64.8
1530417100.0,41.146429515,-8.617865198,64.6
1530417402.0,41.146429515,-8.617865198,66.4
1530417704.0,41.146429515,-8.617865198,66.6
1530418006.0,41.146429515,-8.617865198,63.4
1530418308.0,41.146429515,-8.617865198,66.0
1530418610.0,41.146429515,-8.617865198,63.7
1530418912.0,41.146429515,-8.617865198,64.5
1530419214.0,41.146429515,-8.617865198,64.8
1530419516.0,41.146429515,-8.617865198,64.8
1530419818.0,41.146429515,-8.617865198,81.6
1530420120.0,41.146429515,-8.617865198,68.5
1530420422.0,41.146429515,-8.617865198,68.9
1530420724.0,41.146429515,-8.617865198,65.5
1530421026.0,41.146429515,-8.617865198,68.1
1530421328.0,41.146429515,-8.617865198,61.5
1530421630.0,41.146429515,-8.617865198,63.5
1530421932.0,41.146429515,-8.617865198,63.9
1530422234.0,41.146429515,-8.617865198,63.7
1530422536.0,41.146429515,-8.617865198,63.3
1530422778.0,41.146429515,-8.617865198,65.8
1530423081.0,41.146429515,-8.617865198,64.0
1530423383.0,41.146429515,-8.617865198,63.1
1530423685.0,41.146429515,-8.617865198,66.2
1530423987.0,41.146429515,-8.617865198,65.0
1530424289.0,41.146429515,-8.617865198,67.3
1530424591.0,41.146429515,-8.617865198,62.8
1530424893.0,41.146429515,-8.617865198,68.1
1530425195.0,41.146429515,-8.617865198,63.5
1530425497.0,41.146429515,-8.617865198,63.9
1530425799.0,41.146429515,-8.617865198,66.4
1530426101.0,41.146429515,-8.617865198,65.8
1530426403.0,41.146429515,-8.617865198,67.9
1530426705.0,41.146429515,-8.617865198,63.0
1530427007.0,41.146429515,-8.617865198,65.6
1530427309.0,41.146429515,-8.617865198,65.8
1530427611.0,41.146429515,-8.617865198,67.9
1530427913.0,41.146429515,-8.617865198,64.2
1530428215.0,41.146429515,-8.617865198,63.9
1530428517.0,41.146429515,-8.617865198,65.0
1530428819.0,41.146429515,-8.617865198,65.9
1530429121.0,41.146429515,-8.617865198,78.7
1530429423.0,41.146429515,-8.617865198,66.5
1530429725.0,41.146429515,-8.617865198,66.2
1530430027.0,41.146429515,-8.617865198,64.0
1530430329.0,41.146429515,-8.617865198,66.6
1530430631.0,41.146429515,-8.617865198,65.6
1530430933.0,41.146429515,-8.617865198,67.0
1530431235.0,41.146429515,-8.617865198,67.0
1530431478.0,41.146429515,-8.617865198,64.4
1530431780.0,41.146429515,-8.617865198,67.7
1530432082.0,41.146429515,-8.617865198,66.1
1530432384.0,41.146429515,-8.617865198,67.3
1530432686.0,41.146429515,-8.617865198,71.2
1530432988.0,41.146429515,-8.617865198,68.1
1530433290.0,41.146429515,-8.617865198,70.4
1530433592.0,41.146429515,-8.617865198,73.6
1530433894.0,41.146429515,-8.617865198,69.2
1530434196.0,41.146429515,-8.617865198,67.9
1530434498.0,41.146429515,-8.617865198,68.2
1530434800.0,41.146429515,-8.617865198,73.8
1530435102.0,41.146429515,-8.617865198,70.5
1530435404.0,41.146429515,-8.617865198,79.8
1530435706.0,41.146429515,-8.617865198,68.5
1530436008.0,41.146429515,-8.617865198,68.7
1530436310.0,41.146429515,-8.617865198,65.8
1530436612.0,41.146429515,-8.617865198,75.5
1530436914.0,41.146429515,-8.617865198,69.2
1530437216.0,41.146429515,-8.617865198,67.9
1530437518.0,41.146429515,-8.617865198,67.3
1530437820.0,41.146429515,-8.617865198,66.1
1530438122.0,41.146429515,-8.617865198,70.2
1530438424.0,41.146429515,-8.617865198,68.0
1530438726.0,41.146429515,-8.617865198,67.0
1530439028.0,41.146429515,-8.617865198,67.5
1530439330.0,41.146429515,-8.617865198,68.1
1530439632.0,41.146429515,-8.617865198,69.3
1530439934.0,41.146429515,-8.617865198,66.2
1530440177.0,41.146429515,-8.617865198,66.7
1530440485.0,41.146429515,-8.617865198,67.6
1530440788.0,41.146429515,-8.617865198,82.2
1530441089.0,41.146429515,-8.617865198,67.6
1530441392.0,41.146429515,-8.617865198,68.3
1530441694.0,41.146429515,-8.617865198,70.2
1530441996.0,41.146429515,-8.617865198,70.4
1530442298.0,41.146429515,-8.617865198,67.3
1530294983.0,41.143961392,-8.613476145,66.8
1530295285.0,41.143961392,-8.613476145,66.2
1530295587.0,41.143961392,-8.613476145,67.4
1530295889.0,41.143961392,-8.613476145,67.1
1530296191.0,41.143961392,-8.613476145,68.8
1530296493.0,41.143961392,-8.613476145,67.8
1530296795.0,41.143961392,-8.613476145,62.8
1530297097.0,41.143961392,-8.613476145,64.4
1530297399.0,41.143961392,-8.613476145,63.1
1530297701.0,41.143961392,-8.613476145,60.6
1530298003.0,41.143961392,-8.613476145,61.0
1530298305.0,41.143961392,-8.613476145,60.3
1530298607.0,41.143961392,-8.613476145,61.5
1530298909.0,41.143961392,-8.613476145,65.0
1530299211.0,41.143961392,-8.613476145,61.3
1530299513.0,41.143961392,-8.613476145,66.0
1530299815.0,41.143961392,-8.613476145,60.5
1530300117.0,41.143961392,-8.613476145,61.2
1530300419.0,41.143961392,-8.613476145,62.3
1530300722.0,41.143961392,-8.613476145,60.9
1530301024.0,41.143961392,-8.613476145,59.9
1530301326.0,41.143961392,-8.613476145,61.4
1530301627.0,41.143961392,-8.613476145,59.3
1530301930.0,41.143961392,-8.613476145,58.4
1530302232.0,41.143961392,-8.613476145,59.7
1530302534.0,41.143961392,-8.613476145,60.1
1530302836.0,41.143961392,-8.613476145,59.3
1530303138.0,41.143961392,-8.613476145,61.6
1530303440.0,41.143961392,-8.613476145,59.4
1530303682.0,41.143961392,-8.613476145,66.4
1530303984.0,41.143961392,-8.613476145,58.1
1530304286.0,41.143961392,-8.613476145,63.6
1530304588.0,41.143961392,-8.613476145,60.4
1530304890.0,41.143961392,-8.613476145,60.8
1530305192.0,41.143961392,-8.613476145,59.0
1530305494.0,41.143961392,-8.613476145,59.5
1530305796.0,41.143961392,-8.613476145,58.9
1530306098.0,41.143961392,-8.613476145,59.0
1530306400.0,41.143961392,-8.613476145,59.3
1530306702.0,41.143961392,-8.613476145,59.7
1530307004.0,41.143961392,-8.613476145,65.5
1530307306.0,41.143961392,-8.613476145,57.3
1530307608.0,41.143961392,-8.613476145,57.0
1530307910.0,41.143961392,-8.613476145,57.1
1530308212.0,41.143961392,-8.613476145,56.8
1530308514.0,41.143961392,-8.613476145,58.1
1530308816.0,41.143961392,-8.613476145,58.8
1530309119.0,41.143961392,-8.613476145,59.7
1530309420.0,41.143961392,-8.613476145,57.9
1530309723.0,41.143961392,-8.613476145,60.7
1530310025.0,41.143961392,-8.613476145,59.1
1530310327.0,41.143961392,-8.613476145,58.3
1530310629.0,41.143961392,-8.613476145,57.7
1530310931.0,41.143961392,-8.613476145,65.1
1530311234.0,41.143961392,-8.613476145,68.9
1530311535.0,41.143961392,-8.613476145,57.6
1530311837.0,41.143961392,-8.613476145,59.0
1530312139.0,41.143961392,-8.613476145,57.2
1530312381.0,41.143961392,-8.613476145,65.5
1530312683.0,41.143961392,-8.613476145,68.4
1530312985.0,41.143961392,-8.613476145,64.1
1530313287.0,41.143961392,-8.613476145,58.1
1530313589.0,41.143961392,-8.613476145,55.8
1530313891.0,41.143961392,-8.613476145,56.6
1530314193.0,41.143961392,-8.613476145,57.5
1530314495.0,41.143961392,-8.613476145,60.2
1530314797.0,41.143961392,-8.613476145,69.0
1530315099.0,41.143961392,-8.613476145,61.6
1530315401.0,41.143961392,-8.613476145,55.4
1530315703.0,41.143961392,-8.613476145,59.5
1530316005.0,41.143961392,-8.613476145,60.4
1530316307.0,41.143961392,-8.613476145,58.7
1530316609.0,41.143961392,-8.613476145,57.6
1530316911.0,41.143961392,-8.613476145,56.9
1530317213.0,41.143961392,-8.613476145,55.7
1530317515.0,41.143961392,-8.613476145,55.5
1530317817.0,41.143961392,-8.613476145,57.9
1530318119.0,41.143961392,-8.613476145,55.4
1530318421.0,41.143961392,-8.613476145,57.2
1530318724.0,41.143961392,-8.613476145,56.9
1530319026.0,41.143961392,-8.613476145,58.7
1530319327.0,41.143961392,-8.613476145,57.8
1530319630.0,41.143961392,-8.613476145,57.7
1530319931.0,41.143961392,-8.613476145,55.4
1530320233.0,41.143961392,-8.613476145,59.3
1530320536.0,41.143961392,-8.613476145,56.9
1530320838.0,41.143961392,-8.613476145,55.2
1530321080.0,41.143961392,-8.613476145,56.8
1530321382.0,41.143961392,-8.613476145,57.4
1530321684.0,41.143961392,-8.613476145,57.6
1530321986.0,41.143961392,-8.613476145,55.0
1530322288.0,41.143961392,-8.613476145,56.3
1530322590.0,41.143961392,-8.613476145,55.3
1530322892.0,41.143961392,-8.613476145,55.3
1530323194.0,41.143961392,-8.613476145,56.2
1530323496.0,41.143961392,-8.613476145,56.6
1530323798.0,41.143961392,-8.613476145,56.9
1530324100.0,41.143961392,-8.613476145,61.7
1530324402.0,41.143961392,-8.613476145,57.9
1530324704.0,41.143961392,-8.613476145,57.2
1530325006.0,41.143961392,-8.613476145,58.9
1530325308.0,41.143961392,-8.613476145,56.9
1530325610.0,41.143961392,-8.613476145,56.6
1530325912.0,41.143961392,-8.613476145,58.9
1530326214.0,41.143961392,-8.613476145,61.8
