time,lat,long,NO2
1544118411.0,41.180222,-8.605194,88.0
1544118802.0,41.180222,-8.605194,88.0
1544119008.0,41.180222,-8.605194,88.0
1544119385.0,41.180222,-8.605194,90.0
1544119612.0,41.180222,-8.605194,90.0
1544119980.0,41.180222,-8.605194,90.0
1544120366.0,41.180222,-8.605194,92.2
1544120570.0,41.180222,-8.605194,92.2
1544120943.0,41.180222,-8.605194,92.2
1544121153.0,41.180222,-8.605194,98.4
1544121544.0,41.180222,-8.605194,98.4
1544121782.0,41.180222,-8.605194,98.4
1544122137.0,41.180222,-8.605194,96.9
1544122300.0,41.180222,-8.605194,96.9
1544122693.0,41.180222,-8.605194,96.9
1544122871.0,41.180222,-8.605194,100.1
1544123319.0,41.180222,-8.605194,100.1
1544123474.0,41.180222,-8.605194,100.1
1544123872.0,41.180222,-8.605194,96.0
1544124254.0,41.180222,-8.605194,96.0
1544124472.0,41.180222,-8.605194,96.0
1544124832.0,41.180222,-8.605194,94.5
1544125017.0,41.180222,-8.605194,94.5
1544125420.0,41.180222,-8.605194,94.5
1544125618.0,41.180222,-8.605194,81.6
1544126006.0,41.180222,-8.605194,81.6
1544126198.0,41.180222,-8.605194,81.6
1544126593.0,41.180222,-8.605194,80.1
1544126793.0,41.180222,-8.605194,80.1
1544127192.0,41.180222,-8.605194,80.1
1544127397.0,41.180222,-8.605194,70.4
1544127806.0,41.180222,-8.605194,70.4
1544128000.0,41.180222,-8.605194,70.4
1544128388.0,41.180222,-8.605194,64.8
1544128605.0,41.180222,-8.605194,64.8
1544128976.0,41.180222,-8.605194,64.8
1544129338.0,41.180222,-8.605194,47.1
1544129556.0,41.180222,-8.605194,47.1
1544129927.0,41.180222,-8.605194,47.1
1544130144.0,41.180222,-8.605194,44.4
1544130547.0,41.180222,-8.605194,44.4
1544130765.0,41.180222,-8.605194,44.4
1544011115.0,41.165162,-8.6721462,
1544011187.0,41.165162,-8.6721462,
1544011316.0,41.165162,-8.6721462,
1544011863.0,41.165162,-8.6721462,55.9
1544011898.0,41.165162,-8.6721462,55.9
1544011967.0,41.165162,-8.6721462,49.9
1544012029.0,41.165162,-8.6721462,49.9
1544012101.0,41.165162,-8.6721462,49.9
1544012136.0,41.165162,-8.6721462,49.9
1544012207.0,41.165162,-8.6721462,49.9
1544012279.0,41.165162,-8.6721462,50.6
1544012343.0,41.165162,-8.6721462,50.6
1544012380.0,41.165162,-8.6721462,63.5
1544012450.0,41.165162,-8.6721462,63.5
1544012512.0,41.165162,-8.6721462,63.5
1544012581.0,41.165162,-8.6721462,62.5
1544012621.0,41.165162,-8.6721462,62.5
1544012693.0,41.165162,-8.6721462,63.9
1544012762.0,41.165162,-8.6721462,63.9
1544012794.0,41.165162,-8.6721462,57.4
1544012864.0,41.165162,-8.6721462,57.4
1544012925.0,41.165162,-8.6721462,57.4
1544012990.0,41.165162,-8.6721462,54.9
1544013062.0,41.165162,-8.6721462,54.9
1544013096.0,41.165162,-8.6721462,55.8
1544013166.0,41.165162,-8.6721462,55.8
1544013237.0,41.165162,-8.6721462,55.8
1544013299.0,41.165162,-8.6721462,54.3
1544013364.0,41.165162,-8.6721462,54.3
1544013428.0,41.165162,-8.6721462,54.3
1544013480.0,41.165162,-8.6721462,39.1
1544013515.0,41.165162,-8.6721462,39.1
1544013587.0,41.165162,-8.6721462,38.1
1544013624.0,41.165162,-8.6721462,38.1
1544013771.0,41.165162,-8.6721462,38.1
1544013832.0,41.165162,-8.6721462,38.1
1544013901.0,41.165162,-8.6721462,31.7
1544013956.0,41.165162,-8.6721462,31.7
1544013998.0,41.165162,-8.6721462,31.7
1544014070.0,41.165162,-8.6721462,31.7
1544014136.0,41.165162,-8.6721462,31.8
1544014171.0,41.165162,-8.6721462,31.8
1544014218.0,41.165162,-8.6721462,31.8
1544014314.0,41.165162,-8.6721462,31.8
1544014388.0,41.165162,-8.6721462,30.1
1544014418.0,41.165162,-8.6721462,30.1
1544014474.0,41.165162,-8.6721462,29.8
1544014516.0,41.165162,-8.6721462,29.8
1544014609.0,41.165162,-8.6721462,29.2
1544014683.0,41.165162,-8.6721462,29.2
1544014718.0,41.165162,-8.6721462,31.2
1544014787.0,41.165162,-8.6721462,31.2
1544014829.0,41.165162,-8.6721462,36.2
1544014918.0,41.165162,-8.6721462,36.2
1544014987.0,41.165162,-8.6721462,36.2
1544015024.0,41.165162,-8.6721462,36.2
1544015091.0,41.165162,-8.6721462,36.2
1544015133.0,41.165162,-8.6721462,36.2
1544015212.0,41.165162,-8.6721462,36.2
1544015281.0,41.165162,-8.6721462,51.6
1544015346.0,41.165162,-8.6721462,51.6
1544015378.0,41.165162,-8.6721462,49.4
1544015446.0,41.165162,-8.6721462,70.0
1544015530.0,41.165162,-8.6721462,49.1
1544015825.0,41.165162,-8.6721462,66.2
1544015949.0,41.165162,-8.6721462,66.2
1544015981.0,41.165162,-8.6721462,54.2
1544016070.0,41.165162,-8.6721462,54.2
1544016105.0,41.165162,-8.6721462,52.4
1544016177.0,41.165162,-8.6721462,52.4
1544016249.0,41.165162,-8.6721462,52.4
1544016283.0,41.165162,-8.6721462,52.4
1544016333.0,41.165162,-8.6721462,54.7
1544016422.0,41.165162,-8.6721462,54.7
1544016477.0,41.165162,-8.6721462,54.7
1544016546.0,41.165162,-8.6721462,59.5
1544016581.0,41.165162,-8.6721462,59.5
1544016633.0,41.165162,-8.6721462,59.5
1544016710.0,41.165162,-8.6721462,59.5
1544016779.0,41.165162,-8.6721462,60.7
1544016848.0,41.165162,-8.6721462,60.7
1544016888.0,41.165162,-8.6721462,59.0
1544016972.0,41.165162,-8.6721462,59.0
1544017008.0,41.165162,-8.6721462,59.0
1544017088.0,41.165162,-8.6721462,68.8
1544017123.0,41.165162,-8.6721462,68.8
1544017187.0,41.165162,-8.6721462,67.2
1544017234.0,41.165162,-8.6721462,67.2
1544017308.0,41.165162,-8.6721462,68.4
1544017378.0,41.165162,-8.6721462,68.4
1544017442.0,41.165162,-8.6721462,68.4
1544017497.0,41.165162,-8.6721462,79.6
1544017572.0,41.165162,-8.6721462,46.3
1544017623.0,41.165162,-8.6721462,46.3
1544017677.0,41.165162,-8.6721462,77.5
1544017724.0,41.165162,-8.6721462,77.5
1544017789.0,41.165162,-8.6721462,77.5
1544017843.0,41.165162,-8.6721462,77.5
1544017915.0,41.165162,-8.6721462,77.5
1544017982.0,41.165162,-8.6721462,82.1
1544018046.0,41.165162,-8.6721462,82.1
1544018111.0,41.165162,-8.6721462,82.1
1544018167.0,41.165162,-8.6721462,82.1
1544018231.0,41.165162,-8.6721462,82.1
1544018276.0,41.165162,-8.6721462,82.1
1544018344.0,41.165162,-8.6721462,82.1
1544018408.0,41.165162,-8.6721462,92.1
1544018454.0,41.165162,-8.6721462,92.1
1544018507.0,41.165162,-8.6721462,103.4
1544018588.0,41.165162,-8.6721462,102.7
1544018641.0,41.165162,-8.6721462,102.7
1544018695.0,41.165162,-8.6721462,102.7
1544018766.0,41.165162,-8.6721462,100.4
1544018833.0,41.165162,-8.6721462,114.3
1544018885.0,41.165162,-8.6721462,114.3
1544018940.0,41.165162,-8.6721462,114.3
1544019004.0,41.165162,-8.6721462,114.3
1544019048.0,41.165162,-8.6721462,114.3
1544019108.0,41.165162,-8.6721462,114.3
1544019175.0,41.165162,-8.6721462,101.3
1544019242.0,41.165162,-8.6721462,101.3
1544019279.0,41.165162,-8.6721462,106.3
1544019316.0,41.165162,-8.6721462,106.3
1544019408.0,41.165162,-8.6721462,100.6
1544019472.0,41.165162,-8.6721462,100.6
1544019544.0,41.165162,-8.6721462,100.6
1544019609.0,41.165162,-8.6721462,105.2
1544019662.0,41.165162,-8.6721462,105.2
1544019732.0,41.165162,-8.6721462,105.2
1544019762.0,41.165162,-8.6721462,105.2
1544019829.0,41.165162,-8.6721462,102.7
1544019885.0,41.165162,-8.6721462,102.7
1544019967.0,41.165162,-8.6721462,102.7
1544020120.0,41.165162,-8.6721462,102.7
1544020351.0,41.165162,-8.6721462,48.1
1544020487.0,41.165162,-8.6721462,92.3
1544020554.0,41.165162,-8.6721462,89.7
1544020631.0,41.165162,-8.6721462,78.2
1544020678.0,41.165162,-8.6721462,78.2
1544020724.0,41.165162,-8.6721462,78.2
1544020789.0,41.165162,-8.6721462,78.2
1544020869.0,41.165162,-8.6721462,78.3
1544020916.0,41.165162,-8.6721462,78.3
1544020973.0,41.165162,-8.6721462,78.3
1544021050.0,41.165162,-8.6721462,78.3
1544021107.0,41.165162,-8.6721462,78.3
1544021149.0,41.165162,-8.6721462,123.6
1544021305.0,41.165162,-8.6721462,47.5
1544021525.0,41.165162,-8.6721462,47.5
1544021893.0,41.165162,-8.6721462,47.5
1544022097.0,41.165162,-8.6721462,50.3
1544022491.0,41.165162,-8.6721462,50.3
1544022704.0,41.165162,-8.6721462,50.3
1544023096.0,41.165162,-8.6721462,60.9
1544023436.0,41.165162,-8.6721462,60.9
1544023654.0,41.165162,-8.6721462,60.9
1544024020.0,41.165162,-8.6721462,66.4
1544024228.0,41.165162,-8.6721462,66.4
1544024627.0,41.165162,-8.6721462,66.4
1544024830.0,41.165162,-8.6721462,52.0
1544025230.0,41.165162,-8.6721462,52.0
1544025433.0,41.165162,-8.6721462,52.0
1544025798.0,41.165162,-8.6721462,63.3
1544026156.0,41.165162,-8.6721462,63.3
1544027659.0,41.165162,-8.6721462,63.3
1544027709.0,41.165162,-8.6721462,63.3
1544027784.0,41.165162,-8.6721462,63.3
1544028183.0,41.165162,-8.6721462,63.3
1544028544.0,41.165162,-8.6721462,60.6
1544028745.0,41.165162,-8.6721462,60.6
1544029118.0,41.165162,-8.6721462,60.6
1544029326.0,41.165162,-8.6721462,74.6
1544029717.0,41.165162,-8.6721462,74.6
1544029917.0,41.165162,-8.6721462,74.6
1544030306.0,41.165162,-8.6721462,73.4
1544030514.0,41.165162,-8.6721462,73.4
1544030899.0,41.165162,-8.6721462,73.4
1544031090.0,41.165162,-8.6721462,76.3
1544031471.0,41.165162,-8.6721462,76.3
1544031693.0,41.165162,-8.6721462,76.3
1544032069.0,41.165162,-8.6721462,95.9
1544032460.0,41.165162,-8.6721462,95.9
1544032668.0,41.165162,-8.6721462,95.9
1544033047.0,41.165162,-8.6721462,91.3
1544033275.0,41.165162,-8.6721462,91.3
1544033628.0,41.165162,-8.6721462,91.3
1544033841.0,41.165162,-8.6721462,88.0
1544034232.0,41.165162,-8.6721462,88.0
1544034427.0,41.165162,-8.6721462,88.0
1544034821.0,41.165162,-8.6721462,84.3
1544035024.0,41.165162,-8.6721462,84.3
1544035410.0,41.165162,-8.6721462,84.3
1544035617.0,41.165162,-8.6721462,103.3
1544035996.0,41.165162,-8.6721462,103.3
1544036380.0,41.165162,-8.6721462,103.3
1544036591.0,41.165162,-8.6721462,107.8
1544036767.0,41.165162,-8.6721462,107.8
1544037163.0,41.165162,-8.6721462,107.8
1544037566.0,41.165162,-8.6721462,97.7
1544037751.0,41.165162,-8.6721462,97.7
1544038137.0,41.165162,-8.6721462,97.7
1544038337.0,41.165162,-8.6721462,99.6
1544038726.0,41.165162,-8.6721462,99.6
1544038919.0,41.165162,-8.6721462,99.6
1544039307.0,41.165162,-8.6721462,109.0
1544039490.0,41.165162,-8.6721462,109.0
1544039883.0,41.165162,-8.6721462,109.0
1544040089.0,41.165162,-8.6721462,105.0
1544040481.0,41.165162,-8.6721462,105.0
1544040693.0,41.165162,-8.6721462,105.0
1544041051.0,41.165162,-8.6721462,101.4
1544041409.0,41.165162,-8.6721462,101.4
1544041617.0,41.165162,-8.6721462,101.4
1544042010.0,41.165162,-8.6721462,98.4
1544042195.0,41.165162,-8.6721462,98.4
1544042579.0,41.165162,-8.6721462,98.4
1544042798.0,41.165162,-8.6721462,91.5
1544043175.0,41.165162,-8.6721462,91.5
1544043550.0,41.165162,-8.6721462,91.5
1544043773.0,41.165162,-8.6721462,81.2
1544044158.0,41.165162,-8.6721462,81.2
1544044371.0,41.165162,-8.6721462,81.2
1544044647.0,41.165162,-8.6721462,84.8
1544044954.0,41.165162,-8.6721462,84.8
1544045352.0,41.165162,-8.6721462,84.8
1544045553.0,41.165162,-8.6721462,84.9
1544045969.0,41.165162,-8.6721462,84.9
1544046542.0,41.165162,-8.6721462,79.1
1544046757.0,41.165162,-8.6721462,79.1
1544047118.0,41.165162,-8.6721462,79.1
1544047294.0,41.165162,-8.6721462,84.8
1544047688.0,41.165162,-8.6721462,84.8
1544047898.0,41.165162,-8.6721462,84.8
1544048289.0,41.165162,-8.6721462,85.1
1544048670.0,41.165162,-8.6721462,85.1
1544048885.0,41.165162,-8.6721462,85.1
1544049263.0,41.165162,-8.6721462,75.5
1544049487.0,41.165162,-8.6721462,75.5
1544049706.0,41.165162,-8.6721462,75.5
1544050080.0,41.165162,-8.6721462,78.3
1544050310.0,41.165162,-8.6721462,78.3
1544050678.0,41.165162,-8.6721462,78.3
1544051027.0,41.165162,-8.6721462,72.1
1544051243.0,41.165162,-8.6721462,72.1
1544051641.0,41.165162,-8.6721462,72.1
1544051831.0,41.165162,-8.6721462,78.5
1544052217.0,41.165162,-8.6721462,78.5
1544052422.0,41.165162,-8.6721462,78.5
1544052815.0,41.165162,-8.6721462,75.3
1544052998.0,41.165162,-8.6721462,75.3
1544053386.0,41.165162,-8.6721462,75.3
1544053743.0,41.165162,-8.6721462,75.5
1544053926.0,41.165162,-8.6721462,75.5
1544054319.0,41.165162,-8.6721462,75.5
1544054531.0,41.165162,-8.6721462,68.6
1544054897.0,41.165162,-8.6721462,68.6
1544055110.0,41.165162,-8.6721462,68.6
1544055492.0,41.165162,-8.6721462,66.1
1544055868.0,41.165162,-8.6721462,66.1
1544056088.0,41.165162,-8.6721462,66.1
1544056285.0,41.165162,-8.6721462,62.5
1544056679.0,41.165162,-8.6721462,62.5
1544056888.0,41.165162,-8.6721462,62.5
1544057271.0,41.165162,-8.6721462,61.1
1544057645.0,41.165162,-8.6721462,61.1
1544057850.0,41.165162,-8.6721462,61.1
1544058216.0,41.165162,-8.6721462,53.8
1544058398.0,41.165162,-8.6721462,53.8
1544058790.0,41.165162,-8.6721462,53.8
1544059000.0,41.165162,-8.6721462,52.7
1544059394.0,41.165162,-8.6721462,52.7
1544059747.0,41.165162,-8.6721462,52.7
1544059965.0,41.165162,-8.6721462,53.5
1544060341.0,41.165162,-8.6721462,53.5
1544060548.0,41.165162,-8.6721462,53.5
1544060949.0,41.165162,-8.6721462,51.6
1544061143.0,41.165162,-8.6721462,51.6
1544061507.0,41.165162,-8.6721462,51.6
1544061863.0,41.165162,-8.6721462,48.0
1544062079.0,41.165162,-8.6721462,48.0
1544062424.0,41.165162,-8.6721462,48.0
1544062645.0,41.165162,-8.6721462,46.2
1544063035.0,41.165162,-8.6721462,46.2
1544063218.0,41.165162,-8.6721462,46.2
1544063610.0,41.165162,-8.6721462,42.2
1544063809.0,41.165162,-8.6721462,42.2
1544064196.0,41.165162,-8.6721462,42.2
1544064401.0,41.165162,-8.6721462,41.6
1544064787.0,41.165162,-8.6721462,41.6
1544064977.0,41.165162,-8.6721462,41.6
1544065374.0,41.165162,-8.6721462,37.8
1544065578.0,41.165162,-8.6721462,37.8
1544065960.0,41.165162,-8.6721462,37.8
1544066353.0,41.165162,-8.6721462,37.3
1544066552.0,41.165162,-8.6721462,37.3
1544066943.0,41.165162,-8.6721462,37.3
1544067140.0,41.165162,-8.6721462,34.1
1544067513.0,41.165162,-8.6721462,34.1
1544067693.0,41.165162,-8.6721462,34.1
1544068092.0,41.165162,-8.6721462,35.0
1544068295.0,41.165162,-8.6721462,35.0
1544068693.0,41.165162,-8.6721462,35.0
1544069038.0,41.165162,-8.6721462,42.5
1544069261.0,41.165162,-8.6721462,42.5
1544069637.0,41.165162,-8.6721462,42.5
1544069854.0,41.165162,-8.6721462,46.7
1544070215.0,41.165162,-8.6721462,46.7
1544070426.0,41.165162,-8.6721462,46.7
1544070788.0,41.165162,-8.6721462,49.0
1544071147.0,41.165162,-8.6721462,49.0
1544071360.0,41.165162,-8.6721462,49.0
1544071730.0,41.165162,-8.6721462,49.0
1544071951.0,41.165162,-8.6721462,49.0
1544072330.0,41.165162,-8.6721462,49.0
1544072546.0,41.165162,-8.6721462,48.6
1544072907.0,41.165162,-8.6721462,48.6
1544073092.0,41.165162,-8.6721462,48.6
1544073479.0,41.165162,-8.6721462,49.8
1544073841.0,41.165162,-8.6721462,49.8
1544074045.0,41.165162,-8.6721462,49.8
1544074438.0,41.165162,-8.6721462,47.8
1544074641.0,41.165162,-8.6721462,47.8
1544074999.0,41.165162,-8.6721462,47.8
1544075204.0,41.165162,-8.6721462,47.9
1544075593.0,41.165162,-8.6721462,47.9
1544075944.0,41.165162,-8.6721462,47.9
1544076167.0,41.165162,-8.6721462,48.6
1544076548.0,41.165162,-8.6721462,48.6
1544076768.0,41.165162,-8.6721462,48.6
1544077144.0,41.165162,-8.6721462,42.6
1544077357.0,41.165162,-8.6721462,42.6
1544077760.0,41.165162,-8.6721462,42.6
1544077979.0,41.165162,-8.6721462,42.7
1544078357.0,41.165162,-8.6721462,42.7
1544078577.0,41.165162,-8.6721462,42.7
1544078775.0,41.165162,-8.6721462,42.0
1544079165.0,41.165162,-8.6721462,42.0
1544079368.0,41.165162,-8.6721462,42.0
1544079772.0,41.165162,-8.6721462,48.8
1544079972.0,41.165162,-8.6721462,48.8
1544080361.0,41.165162,-8.6721462,48.8
1544080576.0,41.165162,-8.6721462,44.1
1544080959.0,41.165162,-8.6721462,44.1
1544081322.0,41.165162,-8.6721462,44.1
1544081508.0,41.165162,-8.6721462,37.5
1544081901.0,41.165162,-8.6721462,37.5
1544082106.0,41.165162,-8.6721462,37.5
1544082497.0,41.165162,-8.6721462,38.0
1544082707.0,41.165162,-8.6721462,38.0
1544083090.0,41.165162,-8.6721462,38.0
1544083305.0,41.165162,-8.6721462,43.3
1544083671.0,41.165162,-8.6721462,43.3
1544084077.0,41.165162,-8.6721462,43.3
1544084290.0,41.165162,-8.6721462,47.4
1544084500.0,41.165162,-8.6721462,47.4
1544084858.0,41.165162,-8.6721462,47.4
1544085234.0,41.165162,-8.6721462,63.9
1544085442.0,41.165162,-8.6721462,63.9
1544085850.0,41.165162,-8.6721462,63.9
1544086040.0,41.165162,-8.6721462,53.9
1544086434.0,41.165162,-8.6721462,53.9
1544086632.0,41.165162,-8.6721462,53.9
1544086989.0,41.165162,-8.6721462,61.9
1544087370.0,41.165162,-8.6721462,61.9
1544087586.0,41.165162,-8.6721462,61.9
1544087936.0,41.165162,-8.6721462,60.3
1544088159.0,41.165162,-8.6721462,60.3
1544088542.0,41.165162,-8.6721462,60.3
1544088760.0,41.165162,-8.6721462,59.0
1544089126.0,41.165162,-8.6721462,59.0
1544089392.0,41.165162,-8.6721462,59.0
1544089710.0,41.165162,-8.6721462,59.8
1544090056.0,41.165162,-8.6721462,59.8
1544090277.0,41.165162,-8.6721462,59.8
1544090669.0,41.165162,-8.6721462,59.7
1544090884.0,41.165162,-8.6721462,59.7
1544091258.0,41.165162,-8.6721462,59.7
1544091475.0,41.165162,-8.6721462,66.7
1544091850.0,41.165162,-8.6721462,66.7
1544092044.0,41.165162,-8.6721462,66.7
1544092409.0,41.165162,-8.6721462,72.2
1544092614.0,41.165162,-8.6721462,72.2
1544092970.0,41.165162,-8.6721462,72.2
1544093351.0,41.165162,-8.6721462,73.3
1544093549.0,41.165162,-8.6721462,73.3
1544093915.0,41.165162,-8.6721462,73.3
1544094134.0,41.165162,-8.6721462,69.3
1544094503.0,41.165162,-8.6721462,69.3
1544094676.0,41.165162,-8.6721462,69.3
1544095082.0,41.165162,-8.6721462,66.7
1544095305.0,41.165162,-8.6721462,66.7
1544095623.0,41.165162,-8.6721462,66.7
1544095999.0,41.165162,-8.6721462,67.9
1544096364.0,41.165162,-8.6721462,67.9
1544096583.0,41.165162,-8.6721462,67.9
1544096953.0,41.165162,-8.6721462,74.6
1544097181.0,41.165162,-8.6721462,74.6
1544097554.0,41.165162,-8.6721462,74.6
1544097779.0,41.165162,-8.6721462,71.3
1544098155.0,41.165162,-8.6721462,71.3
1544098360.0,41.165162,-8.6721462,71.3
1544098751.0,41.165162,-8.6721462,68.1
1544098976.0,41.165162,-8.6721462,68.1
1544099357.0,41.165162,-8.6721462,68.1
1544099565.0,41.165162,-8.6721462,62.0
1544099935.0,41.165162,-8.6721462,62.0
1544100130.0,41.165162,-8.6721462,62.0
1544100509.0,41.165162,-8.6721462,47.5
1544100694.0,41.165162,-8.6721462,47.5
1544101095.0,41.165162,-8.6721462,47.5
1544101276.0,41.165162,-8.6721462,45.0
1544103996.0,41.165162,-8.6721462,22.4
1544104384.0,41.165162,-8.6721462,22.4
1544104759.0,41.165162,-8.6721462,22.4
1544104955.0,41.165162,-8.6721462,33.4
1544105352.0,41.165162,-8.6721462,33.4
1544105563.0,41.165162,-8.6721462,33.4
1544105958.0,41.165162,-8.6721462,38.7
1544106166.0,41.165162,-8.6721462,38.7
1544106533.0,41.165162,-8.6721462,38.7
1544106739.0,41.165162,-8.6721462,44.6
1544107109.0,41.165162,-8.6721462,44.6
1544107315.0,41.165162,-8.6721462,44.6
1544107691.0,41.165162,-8.6721462,37.9
1544108066.0,41.165162,-8.6721462,37.9
1544108298.0,41.165162,-8.6721462,37.9
1544108660.0,41.165162,-8.6721462,43.2
1544108887.0,41.165162,-8.6721462,43.2
1544109163.0,41.165162,-8.6721462,43.2
1544109467.0,41.165162,-8.6721462,37.8
1544109859.0,41.165162,-8.6721462,37.8
1544110091.0,41.165162,-8.6721462,37.8
1544110302.0,41.165162,-8.6721462,46.2
1544110671.0,41.165162,-8.6721462,46.2
1544111062.0,41.165162,-8.6721462,46.2
1544111252.0,41.165162,-8.6721462,40.0
1544111637.0,41.165162,-8.6721462,40.0
1544111835.0,41.165162,-8.6721462,40.0
1544112211.0,41.165162,-8.6721462,47.2
1544112414.0,41.165162,-8.6721462,47.2
1544112793.0,41.165162,-8.6721462,47.2
1544113148.0,41.165162,-8.6721462,50.1
1544113376.0,41.165162,-8.6721462,50.1
1544113754.0,41.165162,-8.6721462,50.1
1544113979.0,41.165162,-8.6721462,63.8
1544114167.0,41.165162,-8.6721462,63.8
1544114563.0,41.165162,-8.6721462,63.8
1544114933.0,41.165162,-8.6721462,64.4
1544115131.0,41.165162,-8.6721462,64.4
1544115511.0,41.165162,-8.6721462,64.4
1544115694.0,41.165162,-8.6721462,82.1
1544116097.0,41.165162,-8.6721462,82.1
1544116277.0,41.165162,-8.6721462,82.1
1544116670.0,41.165162,-8.6721462,70.6
1544117056.0,41.165162,-8.6721462,70.6
1544117267.0,41.165162,-8.6721462,70.6
1544117645.0,41.165162,-8.6721462,80.6
1544117835.0,41.165162,-8.6721462,80.6
1544118216.0,41.165162,-8.6721462,80.6
1544118413.0,41.165162,-8.6721462,79.2
1544118807.0,41.165162,-8.6721462,79.2
1544118998.0,41.165162,-8.6721462,79.2
1544119388.0,41.165162,-8.6721462,86.5
1544119595.0,41.165162,-8.6721462,86.5
1544119983.0,41.165162,-8.6721462,86.5
1544120371.0,41.165162,-8.6721462,92.4
1544120572.0,41.165162,-8.6721462,92.4
1544120945.0,41.165162,-8.6721462,92.4
1544121155.0,41.165162,-8.6721462,95.1
1544121546.0,41.165162,-8.6721462,95.1
1544121767.0,41.165162,-8.6721462,95.1
1544122125.0,41.165162,-8.6721462,95.0
1544122312.0,41.165162,-8.6721462,95.0
1544122683.0,41.165162,-8.6721462,95.0
1544123066.0,41.165162,-8.6721462,99.9
1544123309.0,41.165162,-8.6721462,99.9
1544123637.0,41.165162,-8.6721462,99.9
1544123862.0,41.165162,-8.6721462,105.5
1544124245.0,41.165162,-8.6721462,105.5
1544124475.0,41.165162,-8.6721462,105.5
1544124835.0,41.165162,-8.6721462,86.1
1544125020.0,41.165162,-8.6721462,86.1
1544125425.0,41.165162,-8.6721462,86.1
1544125620.0,41.165162,-8.6721462,67.7
1544126008.0,41.165162,-8.6721462,67.7
1544126200.0,41.165162,-8.6721462,67.7
1544126596.0,41.165162,-8.6721462,59.9
1544126789.0,41.165162,-8.6721462,59.9
1544127194.0,41.165162,-8.6721462,59.9
1544127383.0,41.165162,-8.6721462,58.8
1544127811.0,41.165162,-8.6721462,58.8
1544127993.0,41.165162,-8.6721462,58.8
1544128391.0,41.165162,-8.6721462,62.1
1544128588.0,41.165162,-8.6721462,62.1
1544128979.0,41.165162,-8.6721462,62.1
1544129341.0,41.165162,-8.6721462,48.7
1544129559.0,41.165162,-8.6721462,48.7
1544129930.0,41.165162,-8.6721462,48.7
1544130147.0,41.165162,-8.6721462,23.2
1544130549.0,41.165162,-8.6721462,23.2
1544098986.0,41.1625965,-8.5907964,
1544099167.0,41.1625965,-8.5907964,
1544099562.0,41.1625965,-8.5907964,
1544099932.0,41.1625965,-8.5907964,
1544100128.0,41.1625965,-8.5907964,
1544100507.0,41.1625965,-8.5907964,11.2
1544100689.0,41.1625965,-8.5907964,11.2
1544101092.0,41.1625965,-8.5907964,11.2
1544101278.0,41.1625965,-8.5907964,33.7
1544101658.0,41.1625965,-8.5907964,33.7
1544102039.0,41.1625965,-8.5907964,33.7
1544102254.0,41.1625965,-8.5907964,41.7
1544102637.0,41.1625965,-8.5907964,41.7
1544102798.0,41.1625965,-8.5907964,41.7
1544103212.0,41.1625965,-8.5907964,54.1
1544103391.0,41.1625965,-8.5907964,54.1
1544103812.0,41.1625965,-8.5907964,54.1
1544103993.0,41.1625965,-8.5907964,54.0
1544104387.0,41.1625965,-8.5907964,54.0
1544104761.0,41.1625965,-8.5907964,54.0
1544104958.0,41.1625965,-8.5907964,55.6
1544105354.0,41.1625965,-8.5907964,55.6
1544105565.0,41.1625965,-8.5907964,55.6
1544105961.0,41.1625965,-8.5907964,51.5
1544106168.0,41.1625965,-8.5907964,51.5
1544106536.0,41.1625965,-8.5907964,51.5
1544106741.0,41.1625965,-8.5907964,42.6
1544107112.0,41.1625965,-8.5907964,42.6
1544107313.0,41.1625965,-8.5907964,42.6
1544107693.0,41.1625965,-8.5907964,47.5
1544108069.0,41.1625965,-8.5907964,47.5
1544108300.0,41.1625965,-8.5907964,47.5
1544108662.0,41.1625965,-8.5907964,41.8
1544108890.0,41.1625965,-8.5907964,41.8
1544109084.0,41.1625965,-8.5907964,41.8
1544109480.0,41.1625965,-8.5907964,48.1
1544109667.0,41.1625965,-8.5907964,48.1
1544110103.0,41.1625965,-8.5907964,48.1
1544110285.0,41.1625965,-8.5907964,44.7
1544110681.0,41.1625965,-8.5907964,44.7
1544111074.0,41.1625965,-8.5907964,44.7
1544111261.0,41.1625965,-8.5907964,51.1
1544111647.0,41.1625965,-8.5907964,51.1
1544111843.0,41.1625965,-8.5907964,51.1
1544112219.0,41.1625965,-8.5907964,51.5
1544112407.0,41.1625965,-8.5907964,51.5
1544112801.0,41.1625965,-8.5907964,51.5
1544112988.0,41.1625965,-8.5907964,48.4
1544113383.0,41.1625965,-8.5907964,48.4
1544113761.0,41.1625965,-8.5907964,48.4
1544113984.0,41.1625965,-8.5907964,57.9
1544114193.0,41.1625965,-8.5907964,57.9
1544114558.0,41.1625965,-8.5907964,57.9
1544114928.0,41.1625965,-8.5907964,59.5
1544115126.0,41.1625965,-8.5907964,59.5
1544115503.0,41.1625965,-8.5907964,59.5
1544115702.0,41.1625965,-8.5907964,60.1
1544116090.0,41.1625965,-8.5907964,60.1
1544118221.0,41.1625965,-8.5907964,60.1
1544118418.0,41.1625965,-8.5907964,54.8
1544118812.0,41.1625965,-8.5907964,54.8
1544119006.0,41.1625965,-8.5907964,54.8
1544119393.0,41.1625965,-8.5907964,73.9
1544119585.0,41.1625965,-8.5907964,73.9
1544119990.0,41.1625965,-8.5907964,73.9
1544120176.0,41.1625965,-8.5907964,68.3
