time,lat,long,intensity
1550281800.0,41.148394894,-8.605364461,15.0
1550281800.0,41.154548009,-8.614967993,10.0
1550281800.0,41.149983948,-8.611419801,42.0
1550281800.0,41.149983948,-8.611419801,42.0
1550281800.0,41.147545475,-8.600893098,14.0
1550281800.0,41.164617606,-8.638706507,15.0
1550282100.0,41.153682849,-8.60468135,16.0
1550282100.0,41.14436322,-8.602712892,14.0
1550282100.0,41.166080594,-8.648756626,7.0
1550282100.0,41.167658788,-8.685827741,5.0
1550282400.0,41.145933216,-8.621061124,7.0
1550282400.0,41.145933216,-8.621061124,7.0
1550282400.0,41.165942037,-8.645901932,2.0
1550282400.0,41.165942037,-8.645901932,2.0
1550282400.0,41.16350242,-8.590106936,9.0
1550282400.0,41.14739166,-8.61122876,36.0
1550282400.0,41.148778656,-8.601570926,6.0
1550282400.0,41.148778656,-8.601570926,6.0
1550282400.0,41.147423726,-8.601377635,16.0
1550282400.0,41.1580591,-8.593734477,3.0
1550282400.0,41.150307786,-8.621021462,7.0
1550282400.0,41.159709663,-8.625744187,3.0
1550282400.0,41.151483646,-8.610390091,32.0
1550282400.0,41.164764795,-8.638299637,12.0
1550282400.0,41.15579448,-8.6149763,15.0
1550282400.0,41.153798065,-8.609145504,26.0
1550282400.0,41.153331017,-8.620961237,13.0
1550282400.0,41.165626846,-8.589150442,17.0
1550282400.0,41.145939321,-8.614814999,27.0
1550282400.0,41.154548009,-8.614967993,10.0
1550282400.0,41.149983948,-8.611419801,51.0
1550282400.0,41.166080594,-8.648756626,6.0
1550282400.0,41.151349842,-8.62616789,24.0
1550282100.0,41.15069065,-8.592339047,120.0
1550282100.0,41.158431424,-8.612251996,6.0
1550282100.0,41.153601822,-8.626405773,16.0
1550282100.0,41.161324138,-8.611830895,17.0
1550282100.0,41.14739166,-8.61122876,37.0
1550282100.0,41.147423726,-8.601377635,17.0
1550282100.0,41.1580591,-8.593734477,4.0
1550282400.0,41.152451889,-8.634656116,8.0
1550282400.0,41.160597126,-8.607924653,5.0
1550282400.0,41.146708106,-8.609970872,46.0
1550282400.0,41.146040033,-8.605151837,7.0
1550282400.0,41.153601822,-8.626405773,7.0
1550282400.0,41.164073206,-8.634834094,40.0
1550282400.0,41.167477169,-8.686556372,7.0
1550282400.0,41.161324138,-8.611830895,12.0
1550282400.0,41.166657644,-8.652724317,5.0
1550282400.0,41.161668266,-8.610595199,21.0
1550282400.0,41.162160252,-8.60585152,40.0
1550282400.0,41.166539033,-8.649082636,5.0
1550282100.0,41.159709663,-8.625744187,1.0
1550282100.0,41.152033081,-8.629054171,12.0
1550282400.0,41.162237036,-8.609409795,5.0
1550282400.0,41.157671157,-8.626198587,6.0
1550282400.0,41.164189791,-8.611251794,9.0
1550282700.0,41.141897761,-8.601642971,2.0
1550282700.0,41.145612073,-8.614788038,41.0
1550282700.0,41.145612073,-8.614788038,41.0
1550282700.0,41.167116071,-8.653050358,2.0
1550282700.0,41.167116071,-8.653050358,2.0
1550282700.0,41.162371957,-8.607796762,60.0
1550282700.0,41.153798065,-8.609145504,15.0
1550282700.0,41.153331017,-8.620961237,15.0
1550282700.0,41.145939321,-8.614814999,41.0
1550282700.0,41.14487346,-8.610923185,16.0
1550282700.0,41.14436322,-8.602712892,9.0
1550283000.0,41.158431424,-8.612251996,9.0
1550283000.0,41.147037283,-8.609766423,26.0
1550283000.0,41.147037283,-8.609766423,26.0
1550283000.0,41.146153768,-8.59487941,7.0
1550283000.0,41.165942037,-8.645901932,3.0
1550283000.0,41.14766599,-8.621315185,7.0
1550283000.0,41.16350242,-8.590106936,5.0
1550283000.0,41.16350242,-8.590106936,5.0
1550283000.0,41.148778656,-8.601570926,3.0
1550283000.0,41.1580591,-8.593734477,1.0
1550282700.0,41.166657644,-8.652724317,6.0
1550282700.0,41.160612259,-8.593339644,7.0
1550282700.0,41.161668266,-8.610595199,16.0
1550282700.0,41.160825586,-8.611578898,11.0
1550282700.0,41.152451889,-8.634656116,5.0
1550282700.0,41.148780364,-8.604192282,5.0
1550282700.0,41.160597126,-8.607924653,5.0
1550282700.0,41.147015683,-8.602823,10.0
1550283000.0,41.16367214,-8.634812433,9.0
1550283000.0,41.161668266,-8.610595199,15.0
1550283000.0,41.15069065,-8.592339047,146.0
1550283000.0,41.152451889,-8.634656116,1.0
1550283000.0,41.148780364,-8.604192282,7.0
1550283000.0,41.160597126,-8.607924653,3.0
1550283000.0,41.149155706,-8.603301018,4.0
1550283000.0,41.147670681,-8.622320334,22.0
1550283000.0,41.162582771,-8.611476868,14.0
1550283000.0,41.167477169,-8.686556372,69.0
1550283000.0,41.167477169,-8.686556372,69.0
1550283000.0,41.151582792,-8.610784895,5.0
1550283000.0,41.160612259,-8.593339644,11.0
1550283000.0,41.151582311,-8.633550736,1.0
1550282700.0,41.153601822,-8.626405773,8.0
1550282700.0,41.145933216,-8.621061124,5.0
1550282700.0,41.165942037,-8.645901932,4.0
1550282700.0,41.14766599,-8.621315185,7.0
1550282700.0,41.16350242,-8.590106936,4.0
1550282700.0,41.162237036,-8.609409795,6.0
1550282700.0,41.164073206,-8.634834094,34.0
1550282700.0,41.151582792,-8.610784895,3.0
1550282700.0,41.151483646,-8.610390091,35.0
1550282700.0,41.155587612,-8.614529001,13.0
1550282700.0,41.152033081,-8.629054171,11.0
1550282700.0,41.153867715,-8.626385449,8.0
1550282700.0,41.145856146,-8.60080119,5.0
1550282700.0,41.164617606,-8.638706507,6.0
1550283300.0,41.16350242,-8.590106936,3.0
1550283300.0,41.14739166,-8.61122876,30.0
1550283300.0,41.147423726,-8.601377635,3.0
1550283300.0,41.150307786,-8.621021462,4.0
1550283300.0,41.151483646,-8.610390091,35.0
1550283300.0,41.14798832,-8.608330842,15.0
1550283300.0,41.167049092,-8.683872659,12.0
1550283300.0,41.167049092,-8.683872659,12.0
1550283300.0,41.155587612,-8.614529001,13.0
1550283300.0,41.16258976,-8.585198117,2.0
1550283000.0,41.150307786,-8.621021462,6.0
1550283000.0,41.148390663,-8.612908525,36.0
1550283000.0,41.151483646,-8.610390091,38.0
1550283000.0,41.14798832,-8.608330842,7.0
1550283000.0,41.16258976,-8.585198117,5.0
1550283000.0,41.152748279,-8.629554913,33.0
1550283000.0,41.147369859,-8.607427044,25.0
1550283000.0,41.156175101,-8.609280599,16.0
1550283000.0,41.152033081,-8.629054171,20.0
1550283300.0,41.152033081,-8.629054171,17.0
1550283300.0,41.152033081,-8.629054171,17.0
1550283300.0,41.141897761,-8.601642971,2.0
1550283300.0,41.145612073,-8.614788038,32.0
1550283300.0,41.162814506,-8.606720392,10.0
1550283300.0,41.167116071,-8.653050358,7.0
1550283300.0,41.162160252,-8.60585152,36.0
1550283300.0,41.162160252,-8.60585152,36.0
1550283300.0,41.162371957,-8.607796762,58.0
1550283300.0,41.165626846,-8.589150442,23.0
1550283300.0,41.14487346,-8.610923185,21.0
1550283300.0,41.148394894,-8.605364461,13.0
1550283300.0,41.149983948,-8.611419801,55.0
1550283300.0,41.166080594,-8.648756626,15.0
1550283300.0,41.145856146,-8.60080119,9.0
1550283300.0,41.164617606,-8.638706507,10.0
1550283000.0,41.145612073,-8.614788038,30.0
1550283000.0,41.167116071,-8.653050358,4.0
1550283000.0,41.162160252,-8.60585152,46.0
1550283000.0,41.15579448,-8.6149763,13.0
1550283000.0,41.153798065,-8.609145504,15.0
1550283000.0,41.153331017,-8.620961237,9.0
1550283000.0,41.165626846,-8.589150442,20.0
1550283000.0,41.14436322,-8.602712892,11.0
1550283000.0,41.148394894,-8.605364461,10.0
1550283000.0,41.166080594,-8.648756626,6.0
1550283000.0,41.147545475,-8.600893098,7.0
1550283000.0,41.14818831,-8.619779768,9.0
1550283000.0,41.145856146,-8.60080119,5.0
1550283000.0,41.164617606,-8.638706507,4.0
1550283300.0,41.147015683,-8.602823,12.0
1550283300.0,41.146040033,-8.605151837,3.0
1550283300.0,41.151383847,-8.633068212,16.0
1550283300.0,41.149556735,-8.605197648,2.0
1550283300.0,41.149556735,-8.605197648,2.0
1550283300.0,41.162665493,-8.610016282,2.0
1550283300.0,41.165942037,-8.645901932,9.0
1550283300.0,41.161324138,-8.611830895,12.0
1550283300.0,41.166657644,-8.652724317,6.0
1550283300.0,41.161668266,-8.610595199,17.0
1550283300.0,41.161668266,-8.610595199,17.0
1550283300.0,41.160597126,-8.607924653,7.0
1550283300.0,41.153431064,-8.620605141,10.0
1550283300.0,41.153431064,-8.620605141,10.0
1550283300.0,41.162237036,-8.609409795,6.0
1550283600.0,41.148780364,-8.604192282,8.0
1550283600.0,41.147015683,-8.602823,17.0
1550283600.0,41.149155706,-8.603301018,3.0
1550283600.0,41.146708106,-8.609970872,43.0
1550283600.0,41.152451889,-8.634656116,5.0
1550283600.0,41.152451889,-8.634656116,5.0
1550283600.0,41.149983948,-8.611419801,49.0
1550283600.0,41.151349842,-8.62616789,29.0
1550283600.0,41.166657644,-8.652724317,5.0
1550283600.0,41.166657644,-8.652724317,5.0
1550283600.0,41.147670681,-8.622320334,15.0
1550283600.0,41.147670681,-8.622320334,15.0
1550283600.0,41.1458062,-8.602672873,3.0
1550283600.0,41.1458062,-8.602672873,3.0
1550283600.0,41.146153768,-8.59487941,10.0
1550283600.0,41.146153768,-8.59487941,10.0
1550283600.0,41.148390663,-8.612908525,34.0
1550283600.0,41.145612073,-8.614788038,36.0
1550283600.0,41.167477169,-8.686556372,56.0
1550283600.0,41.160612259,-8.593339644,8.0
1550283600.0,41.167049092,-8.683872659,9.0
1550283600.0,41.167049092,-8.683872659,9.0
1550283600.0,41.14766599,-8.621315185,3.0
1550283600.0,41.152748279,-8.629554913,28.0
1550283600.0,41.145933216,-8.621061124,6.0
1550283600.0,41.162665493,-8.610016282,8.0
1550283600.0,41.165942037,-8.645901932,2.0
1550283600.0,41.165942037,-8.645901932,2.0
1550283600.0,41.151383847,-8.633068212,16.0
1550283600.0,41.14739166,-8.61122876,31.0
1550283600.0,41.14739166,-8.61122876,31.0
1550283600.0,41.148778656,-8.601570926,5.0
1550283600.0,41.1580591,-8.593734477,3.0
1550283600.0,41.160364701,-8.604247519,50.0
1550283600.0,41.151582792,-8.610784895,4.0
1550283600.0,41.148394894,-8.605364461,16.0
1550283600.0,41.16350242,-8.590106936,4.0
1550283600.0,41.147545475,-8.600893098,10.0
1550283600.0,41.147545475,-8.600893098,10.0
1550283600.0,41.14818831,-8.619779768,12.0
1550283600.0,41.145856146,-8.60080119,8.0
1550283600.0,41.164617606,-8.638706507,5.0
1550283600.0,41.161668266,-8.610595199,17.0
1550283900.0,41.167658788,-8.685827741,3.0
1550283900.0,41.161324138,-8.611830895,7.0
1550283900.0,41.160612259,-8.593339644,12.0
1550283900.0,41.160612259,-8.593339644,12.0
1550283900.0,41.16367214,-8.634812433,19.0
1550283900.0,41.161668266,-8.610595199,15.0
1550283900.0,41.15069065,-8.592339047,109.0
1550283600.0,41.162160252,-8.60585152,36.0
1550283600.0,41.166539033,-8.649082636,8.0
1550283600.0,41.153331017,-8.620961237,10.0
1550283600.0,41.165626846,-8.589150442,24.0
1550283600.0,41.145939321,-8.614814999,36.0
1550283600.0,41.163542956,-8.610940056,5.0
1550283900.0,41.152679415,-8.632183454,14.0
1550283900.0,41.157671157,-8.626198587,5.0
1550283900.0,41.162582771,-8.611476868,8.0
1550283900.0,41.162582771,-8.611476868,8.0
1550283900.0,41.164073206,-8.634834094,56.0
1550283900.0,41.167477169,-8.686556372,59.0
1550283600.0,41.149556735,-8.605197648,2.0
1550283600.0,41.14798832,-8.608330842,12.0
1550283900.0,41.165942037,-8.645901932,7.0
1550283900.0,41.165942037,-8.645901932,7.0
1550283900.0,41.14766599,-8.621315185,7.0
1550283900.0,41.16350242,-8.590106936,1.0
1550283900.0,41.148778656,-8.601570926,1.0
1550283900.0,41.1580591,-8.593734477,3.0
1550283900.0,41.148390663,-8.612908525,28.0
1550283900.0,41.164617606,-8.638706507,7.0
1550283900.0,41.164617606,-8.638706507,7.0
1550283900.0,41.14798832,-8.608330842,12.0
1550283900.0,41.164764795,-8.638299637,12.0
1550284200.0,41.14739166,-8.61122876,27.0
1550284200.0,41.150307786,-8.621021462,8.0
1550284200.0,41.148390663,-8.612908525,23.0
1550284200.0,41.159709663,-8.625744187,1.0
1550284200.0,41.164764795,-8.638299637,10.0
1550284200.0,41.164764795,-8.638299637,10.0
1550284200.0,41.167049092,-8.683872659,4.0
1550284200.0,41.155587612,-8.614529001,19.0
1550284200.0,41.14196707,-8.601236767,6.0
1550284200.0,41.146040033,-8.605151837,6.0
1550284200.0,41.146040033,-8.605151837,6.0
1550284200.0,41.151383847,-8.633068212,13.0
1550284200.0,41.158431424,-8.612251996,3.0
1550284200.0,41.153601822,-8.626405773,9.0
1550284200.0,41.145933216,-8.621061124,7.0
1550284200.0,41.162665493,-8.610016282,9.0
1550284200.0,41.165942037,-8.645901932,4.0
1550284200.0,41.14766599,-8.621315185,3.0
1550283900.0,41.153682849,-8.60468135,9.0
1550283900.0,41.14436322,-8.602712892,10.0
1550283900.0,41.148394894,-8.605364461,9.0
1550283900.0,41.154548009,-8.614967993,10.0
1550283900.0,41.153867715,-8.626385449,8.0
1550283900.0,41.166080594,-8.648756626,6.0
1550283900.0,41.151349842,-8.62616789,36.0
1550283900.0,41.145856146,-8.60080119,5.0
1550284200.0,41.152033081,-8.629054171,5.0
1550284200.0,41.167116071,-8.653050358,5.0
1550284200.0,41.162160252,-8.60585152,34.0
1550284200.0,41.162371957,-8.607796762,348.0
1550284200.0,41.153798065,-8.609145504,17.0
1550284200.0,41.165626846,-8.589150442,16.0
1550284200.0,41.166657644,-8.652724317,4.0
1550284200.0,41.16367214,-8.634812433,17.0
1550284200.0,41.161668266,-8.610595199,12.0
1550284200.0,41.161668266,-8.610595199,12.0
1550284200.0,41.15069065,-8.592339047,85.0
1550284200.0,41.160597126,-8.607924653,3.0
1550283900.0,41.160597126,-8.607924653,3.0
1550283900.0,41.151383847,-8.633068212,17.0
1550283900.0,41.158431424,-8.612251996,3.0
1550283900.0,41.158431424,-8.612251996,3.0
1550283900.0,41.147037283,-8.609766423,45.0
1550284200.0,41.16494587,-8.589229784,5.0
1550284200.0,41.16494587,-8.589229784,5.0
1550284200.0,41.157671157,-8.626198587,8.0
1550284200.0,41.162582771,-8.611476868,4.0
1550283900.0,41.156175101,-8.609280599,16.0
1550283900.0,41.141897761,-8.601642971,3.0
1550283900.0,41.141897761,-8.601642971,3.0
1550284500.0,41.148780364,-8.604192282,8.0
1550284500.0,41.146708106,-8.609970872,46.0
1550284500.0,41.146040033,-8.605151837,9.0
1550284500.0,41.146040033,-8.605151837,9.0
1550284500.0,41.151383847,-8.633068212,21.0
1550284500.0,41.145265777,-8.612094805,2.0
1550284500.0,41.145265777,-8.612094805,2.0
1550284500.0,41.149556735,-8.605197648,4.0
1550284500.0,41.158431424,-8.612251996,7.0
1550284800.0,41.157671157,-8.626198587,1.0
1550284800.0,41.157671157,-8.626198587,1.0
1550284800.0,41.147670681,-8.622320334,19.0
1550284800.0,41.164073206,-8.634834094,61.0
1550284800.0,41.154544084,-8.604944712,10.0
1550284800.0,41.161324138,-8.611830895,7.0
1550284800.0,41.166657644,-8.652724317,8.0
1550284800.0,41.160364701,-8.604247519,36.0
1550284500.0,41.146153768,-8.59487941,6.0
1550284500.0,41.146153768,-8.59487941,6.0
1550284500.0,41.145933216,-8.621061124,3.0
1550284500.0,41.162665493,-8.610016282,5.0
1550284500.0,41.165942037,-8.645901932,2.0
1550284500.0,41.16350242,-8.590106936,5.0
1550284500.0,41.14739166,-8.61122876,26.0
1550284500.0,41.148778656,-8.601570926,4.0
1550284500.0,41.159709663,-8.625744187,3.0
1550284500.0,41.167049092,-8.683872659,5.0
1550284500.0,41.155587612,-8.614529001,16.0
1550284500.0,41.14196707,-8.601236767,16.0
1550284500.0,41.152033081,-8.629054171,7.0
1550284500.0,41.141897761,-8.601642971,2.0
1550284500.0,41.145612073,-8.614788038,14.0
1550284500.0,41.145612073,-8.614788038,14.0
1550284500.0,41.164073206,-8.634834094,58.0
1550284500.0,41.167477169,-8.686556372,51.0
1550284500.0,41.161324138,-8.611830895,5.0
1550284500.0,41.160364701,-8.604247519,59.0
1550284500.0,41.152748279,-8.629554913,22.0
1550284500.0,41.151582311,-8.633550736,1.0
1550284500.0,41.15069065,-8.592339047,15.0
1550284200.0,41.1458062,-8.602672873,3.0
1550284200.0,41.148394894,-8.605364461,11.0
1550284200.0,41.154548009,-8.614967993,11.0
1550284200.0,41.153867715,-8.626385449,9.0
1550284200.0,41.145856146,-8.60080119,4.0
1550284200.0,41.164617606,-8.638706507,9.0
1550284200.0,41.164189791,-8.611251794,12.0
1550284500.0,41.149983948,-8.611419801,30.0
1550284500.0,41.166080594,-8.648756626,5.0
1550284500.0,41.147545475,-8.600893098,7.0
1550284500.0,41.145856146,-8.60080119,3.0
1550284500.0,41.164617606,-8.638706507,6.0
1550284500.0,41.164617606,-8.638706507,6.0
1550284500.0,41.164189791,-8.611251794,7.0
1550284500.0,41.162371957,-8.607796762,595.0
1550284500.0,41.145939321,-8.614814999,14.0
1550284500.0,41.14436322,-8.602712892,10.0
1550284500.0,41.154548009,-8.614967993,7.0
1550284500.0,41.162237036,-8.609409795,3.0
1550284500.0,41.157671157,-8.626198587,5.0
1550284500.0,41.147670681,-8.622320334,15.0
1550284800.0,41.16258976,-8.585198117,2.0
1550284800.0,41.152748279,-8.629554913,18.0
1550284800.0,41.156175101,-8.609280599,17.0
1550284800.0,41.152033081,-8.629054171,11.0
1550284800.0,41.145612073,-8.614788038,30.0
1550284800.0,41.167116071,-8.653050358,6.0
1550284800.0,41.166539033,-8.649082636,4.0
1550284800.0,41.162371957,-8.607796762,939.0
1550284800.0,41.162371957,-8.607796762,939.0
1550284800.0,41.153798065,-8.609145504,14.0
1550284800.0,41.1458062,-8.602672873,2.0
1550284800.0,41.1458062,-8.602672873,2.0
1550284800.0,41.14436322,-8.602712892,5.0
1550284800.0,41.149983948,-8.611419801,32.0
1550284800.0,41.166080594,-8.648756626,7.0
1550284800.0,41.151349842,-8.62616789,31.0
1550284800.0,41.14818831,-8.619779768,7.0
1550284800.0,41.164189791,-8.611251794,12.0
1550285100.0,41.163542956,-8.610940056,16.0
1550285100.0,41.160612259,-8.593339644,7.0
1550285100.0,41.16367214,-8.634812433,14.0
1550285100.0,41.161668266,-8.610595199,20.0
1550285100.0,41.160825586,-8.611578898,20.0
1550285100.0,41.160597126,-8.607924653,1.0
1550285100.0,41.160597126,-8.607924653,1.0
1550285100.0,41.147015683,-8.602823,17.0
1550285100.0,41.1580591,-8.593734477,2.0
1550285100.0,41.14798832,-8.608330842,2.0
1550285100.0,41.164764795,-8.638299637,10.0
1550285100.0,41.167049092,-8.683872659,1.0
1550285100.0,41.14196707,-8.601236767,17.0
1550285100.0,41.156175101,-8.609280599,13.0
1550285100.0,41.156175101,-8.609280599,13.0
1550284800.0,41.146708106,-8.609970872,53.0
1550284800.0,41.146040033,-8.605151837,3.0
1550284800.0,41.145265777,-8.612094805,3.0
1550284800.0,41.158431424,-8.612251996,4.0
1550284800.0,41.158431424,-8.612251996,4.0
1550284800.0,41.153601822,-8.626405773,6.0
1550284800.0,41.165942037,-8.645901932,4.0
1550285100.0,41.16494587,-8.589229784,3.0
1550285100.0,41.162237036,-8.609409795,2.0
1550285100.0,41.152679415,-8.632183454,12.0
1550285100.0,41.157671157,-8.626198587,6.0
1550285100.0,41.147670681,-8.622320334,14.0
1550285100.0,41.161324138,-8.611830895,13.0
1550285100.0,41.146708106,-8.609970872,27.0
1550285100.0,41.158431424,-8.612251996,12.0
1550285100.0,41.147037283,-8.609766423,27.0
1550285100.0,41.165942037,-8.645901932,5.0
1550285100.0,41.14766599,-8.621315185,5.0
1550285100.0,41.14739166,-8.61122876,26.0
1550284800.0,41.160612259,-8.593339644,5.0
1550284800.0,41.163439687,-8.586598683,3.0
1550284800.0,41.15069065,-8.592339047,138.0
1550284800.0,41.152451889,-8.634656116,6.0
1550284800.0,41.152451889,-8.634656116,6.0
1550284800.0,41.149155706,-8.603301018,6.0
1550284800.0,41.1580591,-8.593734477,3.0
1550284800.0,41.150307786,-8.621021462,6.0
1550284800.0,41.167049092,-8.683872659,4.0
1550284800.0,41.155587612,-8.614529001,12.0
1550285400.0,41.14739166,-8.61122876,32.0
1550285400.0,41.148778656,-8.601570926,7.0
1550285400.0,41.147423726,-8.601377635,9.0
1550285400.0,41.150307786,-8.621021462,5.0
1550285400.0,41.148390663,-8.612908525,17.0
1550285400.0,41.151483646,-8.610390091,30.0
1550285400.0,41.14798832,-8.608330842,7.0
1550285400.0,41.164764795,-8.638299637,10.0
1550285400.0,41.155587612,-8.614529001,20.0
1550285400.0,41.155587612,-8.614529001,20.0
1550285400.0,41.16258976,-8.585198117,1.0
1550285400.0,41.16258976,-8.585198117,1.0
1550285400.0,41.14196707,-8.601236767,7.0
1550285400.0,41.154544084,-8.604944712,24.0
1550285400.0,41.156175101,-8.609280599,12.0
1550285400.0,41.152033081,-8.629054171,7.0
1550285400.0,41.141897761,-8.601642971,1.0
1550285400.0,41.141897761,-8.601642971,1.0
1550285400.0,41.145612073,-8.614788038,33.0
1550285400.0,41.145612073,-8.614788038,33.0
1550285400.0,41.166539033,-8.649082636,6.0
1550285400.0,41.162371957,-8.607796762,908.0
1550285400.0,41.153798065,-8.609145504,13.0
1550285400.0,41.145939321,-8.614814999,33.0
1550285100.0,41.141897761,-8.601642971,4.0
1550285100.0,41.145612073,-8.614788038,44.0
1550285100.0,41.162814506,-8.606720392,6.0
1550285100.0,41.166539033,-8.649082636,6.0
1550285100.0,41.166539033,-8.649082636,6.0
1550285100.0,41.162371957,-8.607796762,853.0
1550285100.0,41.153798065,-8.609145504,16.0
1550285100.0,41.153798065,-8.609145504,16.0
1550285100.0,41.153331017,-8.620961237,7.0
1550285100.0,41.145939321,-8.614814999,44.0
1550285400.0,41.148394894,-8.605364461,9.0
1550285400.0,41.153867715,-8.626385449,8.0
1550285400.0,41.166080594,-8.648756626,1.0
1550285400.0,41.145856146,-8.60080119,1.0
1550285400.0,41.145856146,-8.60080119,1.0
1550285400.0,41.164617606,-8.638706507,8.0
1550285400.0,41.164189791,-8.611251794,13.0
1550285100.0,41.148394894,-8.605364461,10.0
1550285100.0,41.154548009,-8.614967993,8.0
1550285100.0,41.166080594,-8.648756626,4.0
1550285100.0,41.14818831,-8.619779768,8.0
1550285100.0,41.164617606,-8.638706507,5.0
1550285100.0,41.164617606,-8.638706507,5.0
1550285400.0,41.152748279,-8.629554913,21.0
1550285400.0,41.160825586,-8.611578898,9.0
1550285400.0,41.148780364,-8.604192282,4.0
1550285400.0,41.160597126,-8.607924653,2.0
1550285400.0,41.160597126,-8.607924653,2.0
1550285400.0,41.16494587,-8.589229784,5.0
1550285400.0,41.162237036,-8.609409795,5.0
1550285400.0,41.147670681,-8.622320334,18.0
1550285400.0,41.147670681,-8.622320334,18.0
1550285400.0,41.149155706,-8.603301018,3.0
1550285400.0,41.145265777,-8.612094805,2.0
1550285400.0,41.145933216,-8.621061124,5.0
1550285700.0,41.167658788,-8.685827741,3.0
1550285700.0,41.148778656,-8.601570926,4.0
1550285700.0,41.1580591,-8.593734477,1.0
1550285700.0,41.160364701,-8.604247519,526.0
1550285700.0,41.14798832,-8.608330842,6.0
1550285700.0,41.14798832,-8.608330842,6.0
1550285700.0,41.164189791,-8.611251794,7.0
1550285700.0,41.155587612,-8.614529001,9.0
1550285700.0,41.155587612,-8.614529001,9.0
1550285700.0,41.14196707,-8.601236767,10.0
1550285700.0,41.163439687,-8.586598683,1.0
1550285700.0,41.163439687,-8.586598683,1.0
1550285700.0,41.152033081,-8.629054171,6.0
1550285700.0,41.145939321,-8.614814999,33.0
1550285700.0,41.145939321,-8.614814999,33.0
1550285700.0,41.153682849,-8.60468135,7.0
1550285700.0,41.151582792,-8.610784895,1.0
1550285700.0,41.14436322,-8.602712892,3.0
1550285700.0,41.154548009,-8.614967993,8.0
1550285700.0,41.153867715,-8.626385449,4.0
1550285700.0,41.153867715,-8.626385449,4.0
1550285700.0,41.145856146,-8.60080119,1.0
1550285700.0,41.164617606,-8.638706507,10.0
1550285700.0,41.164764795,-8.638299637,9.0
1550285700.0,41.16258976,-8.585198117,1.0
1550285700.0,41.147369859,-8.607427044,23.0
1550285700.0,41.156175101,-8.609280599,15.0
1550285700.0,41.141897761,-8.601642971,2.0
1550285700.0,41.167116071,-8.653050358,4.0
1550285700.0,41.153798065,-8.609145504,11.0
1550286000.0,41.162237036,-8.609409795,4.0
1550286000.0,41.157671157,-8.626198587,1.0
1550286000.0,41.162582771,-8.611476868,6.0
1550286000.0,41.162582771,-8.611476868,6.0
1550286000.0,41.167477169,-8.686556372,16.0
1550286000.0,41.154544084,-8.604944712,3.0
1550286000.0,41.151582792,-8.610784895,3.0
1550286000.0,41.151582792,-8.610784895,3.0
1550285700.0,41.161668266,-8.610595199,15.0
1550285700.0,41.161668266,-8.610595199,15.0
1550285700.0,41.162814506,-8.606720392,7.0
1550285700.0,41.148780364,-8.604192282,17.0
1550285700.0,41.147015683,-8.602823,10.0
1550285700.0,41.152451889,-8.634656116,2.0
1550285700.0,41.149983948,-8.611419801,40.0
1550285700.0,41.145265777,-8.612094805,2.0
1550285700.0,41.162582771,-8.611476868,7.0
1550285700.0,41.164073206,-8.634834094,45.0
1550285700.0,41.167477169,-8.686556372,55.0
1550285700.0,41.160612259,-8.593339644,12.0
1550285700.0,41.160612259,-8.593339644,12.0
1550285700.0,41.167049092,-8.683872659,2.0
1550285700.0,41.166657644,-8.652724317,2.0
1550285700.0,41.15069065,-8.592339047,175.0
1550285700.0,41.15069065,-8.592339047,175.0
1550285700.0,41.153601822,-8.626405773,4.0
1550285700.0,41.161324138,-8.611830895,9.0
1550285700.0,41.145933216,-8.621061124,4.0
1550286000.0,41.161668266,-8.610595199,12.0
1550286000.0,41.160825586,-8.611578898,13.0
1550286000.0,41.152451889,-8.634656116,4.0
1550286000.0,41.148780364,-8.604192282,5.0
1550286000.0,41.160597126,-8.607924653,6.0
1550286000.0,41.153431064,-8.620605141,12.0
1550286000.0,41.145939321,-8.614814999,35.0
1550286000.0,41.14487346,-8.610923185,22.0
1550286000.0,41.14487346,-8.610923185,22.0
1550286000.0,41.153682849,-8.60468135,6.0
1550286000.0,41.153682849,-8.60468135,6.0
1550286000.0,41.1458062,-8.602672873,1.0
1550286000.0,41.1458062,-8.602672873,1.0
1550286000.0,41.14436322,-8.602712892,12.0
1550286000.0,41.154548009,-8.614967993,9.0
1550286000.0,41.153867715,-8.626385449,7.0
1550286000.0,41.149983948,-8.611419801,44.0
1550286000.0,41.151349842,-8.62616789,24.0
1550286000.0,41.164617606,-8.638706507,12.0
1550286000.0,41.164189791,-8.611251794,15.0
1550286300.0,41.153431064,-8.620605141,12.0
1550286300.0,41.16494587,-8.589229784,1.0
1550286300.0,41.162237036,-8.609409795,4.0
1550286300.0,41.152679415,-8.632183454,6.0
1550286300.0,41.147670681,-8.622320334,18.0
1550286300.0,41.147670681,-8.622320334,18.0
1550286300.0,41.162582771,-8.611476868,6.0
1550286300.0,41.164073206,-8.634834094,50.0
1550286300.0,41.167477169,-8.686556372,47.0
1550286300.0,41.151582792,-8.610784895,2.0
1550286300.0,41.166657644,-8.652724317,3.0
1550286300.0,41.148778656,-8.601570926,4.0
1550286300.0,41.147423726,-8.601377635,7.0
1550286300.0,41.1580591,-8.593734477,2.0
1550286300.0,41.148390663,-8.612908525,18.0
1550286300.0,41.148390663,-8.612908525,18.0
1550286300.0,41.14798832,-8.608330842,9.0
1550286300.0,41.14798832,-8.608330842,9.0
1550286300.0,41.155587612,-8.614529001,15.0
1550286300.0,41.16258976,-8.585198117,1.0
