time,lat,long,windDirection
1550206528.0,41.161723813,-8.603915259,79.0
1550206870.0,41.161723813,-8.603915259,80.0
1550207245.0,41.161723813,-8.603915259,78.0
1550207609.0,41.161723813,-8.603915259,79.0
1550207803.0,41.161723813,-8.603915259,78.0
1550208178.0,41.161723813,-8.603915259,79.0
1550208333.0,41.161723813,-8.603915259,78.0
1550208719.0,41.161723813,-8.603915259,80.0
1550209081.0,41.161723813,-8.603915259,78.0
1550209267.0,41.161723813,-8.603915259,78.0
1550209648.0,41.161723813,-8.603915259,83.0
1550209830.0,41.161723813,-8.603915259,82.0
1550210180.0,41.161723813,-8.603915259,82.0
1550210184.0,41.161723813,-8.603915259,82.0
1550210570.0,41.161723813,-8.603915259,82.0
1550210755.0,41.161723813,-8.603915259,82.0
1550211104.0,41.161723813,-8.603915259,82.0
1550211469.0,41.161723813,-8.603915259,82.0
1550211673.0,41.161723813,-8.603915259,83.0
1550212044.0,41.161723813,-8.603915259,83.0
1550212413.0,41.161723813,-8.603915259,83.0
1550212594.0,41.161723813,-8.603915259,82.0
1550212933.0,41.161723813,-8.603915259,82.0
1550213163.0,41.161723813,-8.603915259,82.0
1550213296.0,41.161723813,-8.603915259,82.0
1550213484.0,41.161723813,-8.603915259,84.0
1550213855.0,41.161723813,-8.603915259,78.0
1550214074.0,41.161723813,-8.603915259,83.0
1550214431.0,41.161723813,-8.603915259,82.0
1550214804.0,41.161723813,-8.603915259,81.0
1550214954.0,41.161723813,-8.603915259,81.0
1550215327.0,41.161723813,-8.603915259,81.0
1550215549.0,41.161723813,-8.603915259,88.0
1550215884.0,41.161723813,-8.603915259,86.0
1550216267.0,41.161723813,-8.603915259,86.0
1550216474.0,41.161723813,-8.603915259,89.0
1550216800.0,41.161723813,-8.603915259,83.0
1550217165.0,41.161723813,-8.603915259,88.0
1550217355.0,41.161723813,-8.603915259,85.0
1550217754.0,41.161723813,-8.603915259,83.0
1550217945.0,41.161723813,-8.603915259,81.0
1550218275.0,41.161723813,-8.603915259,81.0
1550218640.0,41.161723813,-8.603915259,82.0
1550218866.0,41.161723813,-8.603915259,81.0
1550219215.0,41.161723813,-8.603915259,80.0
1550219575.0,41.161723813,-8.603915259,78.0
1550219776.0,41.161723813,-8.603915259,74.0
1550220120.0,41.161723813,-8.603915259,82.0
1550220483.0,41.161723813,-8.603915259,83.0
1550220692.0,41.161723813,-8.603915259,85.0
1550221030.0,41.161723813,-8.603915259,82.0
1550221246.0,41.161723813,-8.603915259,87.0
1550221590.0,41.161723813,-8.603915259,80.0
1550221961.0,41.161723813,-8.603915259,84.0
1550222132.0,41.161723813,-8.603915259,81.0
1550222548.0,41.161723813,-8.603915259,83.0
1550222892.0,41.161723813,-8.603915259,81.0
1550222916.0,41.161723813,-8.603915259,81.0
1550223089.0,41.161723813,-8.603915259,81.0
1550223461.0,41.161723813,-8.603915259,79.0
1550223827.0,41.161723813,-8.603915259,83.0
1550224011.0,41.161723813,-8.603915259,83.0
1550224390.0,41.161723813,-8.603915259,79.0
1550224557.0,41.161723813,-8.603915259,82.0
1550224924.0,41.161723813,-8.603915259,80.0
1550225302.0,41.161723813,-8.603915259,79.0
1550225479.0,41.161723813,-8.603915259,80.0
1550225852.0,41.161723813,-8.603915259,80.0
1550226026.0,41.161723813,-8.603915259,80.0
1550226415.0,41.161723813,-8.603915259,83.0
1550226787.0,41.161723813,-8.603915259,148.0
1550226959.0,41.161723813,-8.603915259,172.0
1550227325.0,41.161723813,-8.603915259,177.0
1550227697.0,41.161723813,-8.603915259,178.0
1550227881.0,41.161723813,-8.603915259,178.0
1550228265.0,41.161723813,-8.603915259,178.0
1550228440.0,41.161723813,-8.603915259,178.0
1550228806.0,41.161723813,-8.603915259,156.0
1550229168.0,41.161723813,-8.603915259,93.0
1550229356.0,41.161723813,-8.603915259,93.0
1550229723.0,41.161723813,-8.603915259,141.0
1550230082.0,41.161723813,-8.603915259,125.0
1550230257.0,41.161723813,-8.603915259,104.0
1550230622.0,41.161723813,-8.603915259,127.0
1550231018.0,41.161723813,-8.603915259,130.0
1550231211.0,41.161723813,-8.603915259,93.0
1550231582.0,41.161723813,-8.603915259,89.0
1550231778.0,41.161723813,-8.603915259,85.0
1550232078.0,41.161723813,-8.603915259,86.0
1550232453.0,41.161723813,-8.603915259,86.0
1550232626.0,41.161723813,-8.603915259,85.0
1550233064.0,41.161723813,-8.603915259,86.0
1550233245.0,41.161723813,-8.603915259,86.0
1550233582.0,41.161723813,-8.603915259,86.0
1550233933.0,41.161723813,-8.603915259,86.0
1550234169.0,41.161723813,-8.603915259,82.0
1550234525.0,41.161723813,-8.603915259,82.0
1550234731.0,41.161723813,-8.603915259,83.0
1550235089.0,41.161723813,-8.603915259,86.0
1550235419.0,41.161723813,-8.603915259,96.0
1550235796.0,41.161723813,-8.603915259,92.0
1550235985.0,41.161723813,-8.603915259,88.0
1550236359.0,41.161723813,-8.603915259,88.0
1550236576.0,41.161723813,-8.603915259,88.0
1550236897.0,41.161723813,-8.603915259,87.0
1550237154.0,41.161723813,-8.603915259,85.0
1550237496.0,41.161723813,-8.603915259,95.0
1550237877.0,41.161723813,-8.603915259,106.0
1550238050.0,41.161723813,-8.603915259,87.0
1550238376.0,41.161723813,-8.603915259,91.0
1550238754.0,41.161723813,-8.603915259,92.0
1550238971.0,41.161723813,-8.603915259,142.0
1550239312.0,41.161723813,-8.603915259,101.0
1550239532.0,41.161723813,-8.603915259,100.0
1550239836.0,41.161723813,-8.603915259,102.0
1550240215.0,41.161723813,-8.603915259,98.0
1550240469.0,41.161723813,-8.603915259,89.0
1550240816.0,41.161723813,-8.603915259,88.0
1550241187.0,41.161723813,-8.603915259,89.0
1550241388.0,41.161723813,-8.603915259,89.0
1550241691.0,41.161723813,-8.603915259,89.0
1550241947.0,41.161723813,-8.603915259,89.0
1550242288.0,41.161723813,-8.603915259,89.0
1550242601.0,41.161723813,-8.603915259,89.0
1550242825.0,41.161723813,-8.603915259,89.0
1550243165.0,41.161723813,-8.603915259,89.0
1550243561.0,41.161723813,-8.603915259,90.0
1550243756.0,41.161723813,-8.603915259,91.0
1550244079.0,41.161723813,-8.603915259,91.0
1550244323.0,41.161723813,-8.603915259,91.0
1550244647.0,41.161723813,-8.603915259,91.0
1550245008.0,41.161723813,-8.603915259,91.0
1550245245.0,41.161723813,-8.603915259,91.0
1550245558.0,41.161723813,-8.603915259,91.0
1550245920.0,41.161723813,-8.603915259,92.0
1550246161.0,41.161723813,-8.603915259,-1.0
1550246492.0,41.161723813,-8.603915259,-38.0
1550246888.0,41.161723813,-8.603915259,-34.0
1550247079.0,41.161723813,-8.603915259,-34.0
1550247409.0,41.161723813,-8.603915259,-34.0
1550247796.0,41.161723813,-8.603915259,-36.0
1550247976.0,41.161723813,-8.603915259,-10.0
1550248362.0,41.161723813,-8.603915259,-61.0
1550248551.0,41.161723813,-8.603915259,-79.0
1550248882.0,41.161723813,-8.603915259,-2.0
1550249244.0,41.161723813,-8.603915259,-34.0
1550249429.0,41.161723813,-8.603915259,-67.0
1550249835.0,41.161723813,-8.603915259,-65.0
1550250203.0,41.161723813,-8.603915259,-64.0
1550250373.0,41.161723813,-8.603915259,-63.0
1550250745.0,41.161723813,-8.603915259,-64.0
1550251118.0,41.161723813,-8.603915259,-64.0
1550251298.0,41.161723813,-8.603915259,-63.0
1550251672.0,41.161723813,-8.603915259,-63.0
1550251863.0,41.161723813,-8.603915259,-63.0
1550252227.0,41.161723813,-8.603915259,-63.0
1550252462.0,41.161723813,-8.603915259,-63.0
1550252793.0,41.161723813,-8.603915259,-64.0
1550253160.0,41.161723813,-8.603915259,-64.0
1550253386.0,41.161723813,-8.603915259,-64.0
1550253700.0,41.161723813,-8.603915259,-64.0
1550254069.0,41.161723813,-8.603915259,-56.0
1550254287.0,41.161723813,-8.603915259,-41.0
1550254630.0,41.161723813,-8.603915259,-41.0
1550254855.0,41.161723813,-8.603915259,-41.0
1550255169.0,41.161723813,-8.603915259,-41.0
1550255551.0,41.161723813,-8.603915259,-41.0
1550255778.0,41.161723813,-8.603915259,-41.0
1550256087.0,41.161723813,-8.603915259,-41.0
1550256315.0,41.161723813,-8.603915259,-41.0
1550256659.0,41.161723813,-8.603915259,-41.0
1550257036.0,41.161723813,-8.603915259,-41.0
1550257268.0,41.161723813,-8.603915259,-41.0
1550257578.0,41.161723813,-8.603915259,-41.0
1550257945.0,41.161723813,-8.603915259,-41.0
1550258117.0,41.161723813,-8.603915259,-41.0
1550258515.0,41.161723813,-8.603915259,-41.0
1550258877.0,41.161723813,-8.603915259,-40.0
1550259044.0,41.161723813,-8.603915259,-41.0
1550259412.0,41.161723813,-8.603915259,85.0
1550259787.0,41.161723813,-8.603915259,66.0
1550259979.0,41.161723813,-8.603915259,66.0
1550260360.0,41.161723813,-8.603915259,66.0
1550260575.0,41.161723813,-8.603915259,66.0
1550260890.0,41.161723813,-8.603915259,66.0
1550261252.0,41.161723813,-8.603915259,66.0
1550261475.0,41.161723813,-8.603915259,66.0
1550261838.0,41.161723813,-8.603915259,66.0
1550262205.0,41.161723813,-8.603915259,66.0
1550262363.0,41.161723813,-8.603915259,66.0
1550262733.0,41.161723813,-8.603915259,66.0
1550262963.0,41.161723813,-8.603915259,66.0
1550263307.0,41.161723813,-8.603915259,66.0
1550263678.0,41.161723813,-8.603915259,66.0
1550263834.0,41.161723813,-8.603915259,66.0
1550264234.0,41.161723813,-8.603915259,66.0
1550264594.0,41.161723813,-8.603915259,66.0
1550264766.0,41.161723813,-8.603915259,66.0
1550265158.0,41.161723813,-8.603915259,66.0
1550265328.0,41.161723813,-8.603915259,66.0
1550265689.0,41.161723813,-8.603915259,66.0
1550266077.0,41.161723813,-8.603915259,66.0
1550266260.0,41.161723813,-8.603915259,66.0
1550266605.0,41.161723813,-8.603915259,66.0
1550266999.0,41.161723813,-8.603915259,66.0
1550267182.0,41.161723813,-8.603915259,66.0
1550267551.0,41.161723813,-8.603915259,66.0
1550267915.0,41.161723813,-8.603915259,66.0
1550268090.0,41.161723813,-8.603915259,66.0
1550268486.0,41.161723813,-8.603915259,66.0
1550268656.0,41.161723813,-8.603915259,66.0
1550269028.0,41.161723813,-8.603915259,67.0
1550269394.0,41.161723813,-8.603915259,66.0
1550269571.0,41.161723813,-8.603915259,66.0
1550269946.0,41.161723813,-8.603915259,66.0
1550270138.0,41.161723813,-8.603915259,66.0
1550270508.0,41.161723813,-8.603915259,66.0
1550270884.0,41.161723813,-8.603915259,66.0
1550271063.0,41.161723813,-8.603915259,66.0
1550271436.0,41.161723813,-8.603915259,66.0
1550271806.0,41.161723813,-8.603915259,66.0
1550272001.0,41.161723813,-8.603915259,66.0
1550272370.0,41.161723813,-8.603915259,66.0
1550272543.0,41.161723813,-8.603915259,66.0
1550272921.0,41.161723813,-8.603915259,66.0
1550273290.0,41.161723813,-8.603915259,66.0
1550273483.0,41.161723813,-8.603915259,66.0
1550273855.0,41.161723813,-8.603915259,66.0
1550274227.0,41.161723813,-8.603915259,66.0
1550274401.0,41.161723813,-8.603915259,66.0
1550274771.0,41.161723813,-8.603915259,66.0
1550275135.0,41.161723813,-8.603915259,66.0
1550275340.0,41.161723813,-8.603915259,66.0
1550275708.0,41.161723813,-8.603915259,66.0
1550275883.0,41.161723813,-8.603915259,66.0
1550276253.0,41.161723813,-8.603915259,66.0
1550276619.0,41.161723813,-8.603915259,66.0
1550276804.0,41.161723813,-8.603915259,66.0
1550277194.0,41.161723813,-8.603915259,66.0
1550277352.0,41.161723813,-8.603915259,66.0
1550277724.0,41.161723813,-8.603915259,66.0
1550278096.0,41.161723813,-8.603915259,75.0
1550278277.0,41.161723813,-8.603915259,79.0
1550278666.0,41.161723813,-8.603915259,79.0
1550278832.0,41.161723813,-8.603915259,79.0
1550279197.0,41.161723813,-8.603915259,79.0
1550279561.0,41.161723813,-8.603915259,79.0
1550279741.0,41.161723813,-8.603915259,79.0
1550280122.0,41.161723813,-8.603915259,79.0
1550280482.0,41.161723813,-8.603915259,79.0
1550280682.0,41.161723813,-8.603915259,79.0
1550281058.0,41.161723813,-8.603915259,79.0
1550281275.0,41.161723813,-8.603915259,79.0
1550281608.0,41.161723813,-8.603915259,79.0
1550281972.0,41.161723813,-8.603915259,79.0
1550282329.0,41.161723813,-8.603915259,79.0
1550282534.0,41.161723813,-8.603915259,79.0
1550282911.0,41.161723813,-8.603915259,79.0
1550283069.0,41.161723813,-8.603915259,79.0
1550283441.0,41.161723813,-8.603915259,79.0
1550283809.0,41.161723813,-8.603915259,79.0
1550284018.0,41.161723813,-8.603915259,79.0
1550284372.0,41.161723813,-8.603915259,79.0
1550284568.0,41.161723813,-8.603915259,79.0
1550284909.0,41.161723813,-8.603915259,79.0
1550285285.0,41.161723813,-8.603915259,79.0
1550285470.0,41.161723813,-8.603915259,79.0
1550285859.0,41.161723813,-8.603915259,79.0
1550286050.0,41.161723813,-8.603915259,79.0
1550286386.0,41.161723813,-8.603915259,79.0
1550286764.0,41.161723813,-8.603915259,86.0
1550286979.0,41.161723813,-8.603915259,92.0
1550287329.0,41.161723813,-8.603915259,84.0
1550287554.0,41.161723813,-8.603915259,86.0
1550287884.0,41.161723813,-8.603915259,78.0
1550288214.0,41.161723813,-8.603915259,81.0
1550288251.0,41.161723813,-8.603915259,81.0
1550288435.0,41.161723813,-8.603915259,79.0
1550288787.0,41.161723813,-8.603915259,80.0
1550289151.0,41.161723813,-8.603915259,79.0
1550289528.0,41.161723813,-8.603915259,80.0
1550289707.0,41.161723813,-8.603915259,81.0
1550289926.0,41.161723813,-8.603915259,79.0
1550290272.0,41.161723813,-8.603915259,80.0
1550290653.0,41.161723813,-8.603915259,81.0
1550290854.0,41.161723813,-8.603915259,80.0
1550291182.0,41.161723813,-8.603915259,77.0
1550291582.0,41.161723813,-8.603915259,82.0
1550291736.0,41.161723813,-8.603915259,80.0
1550292119.0,41.161723813,-8.603915259,79.0
1550292484.0,41.161723813,-8.603915259,77.0
1550292663.0,41.161723813,-8.603915259,81.0
1550293038.0,41.161723813,-8.603915259,81.0
1550293234.0,41.161723813,-8.603915259,81.0
1550293587.0,41.161723813,-8.603915259,81.0
1550293961.0,41.161723813,-8.603915259,79.0
1550294329.0,41.161723813,-8.603915259,81.0
1550294510.0,41.161723813,-8.603915259,79.0
1550294890.0,41.161723813,-8.603915259,79.0
1550295070.0,41.161723813,-8.603915259,79.0
1550295439.0,41.161723813,-8.603915259,80.0
1550295801.0,41.161723813,-8.603915259,85.0
1550295973.0,41.161723813,-8.603915259,80.0
1550296371.0,41.161723813,-8.603915259,82.0
1550296552.0,41.161723813,-8.603915259,79.0
1550296900.0,41.161723813,-8.603915259,79.0
1550297276.0,41.161723813,-8.603915259,83.0
1550297462.0,41.161723813,-8.603915259,80.0
1550297843.0,41.161723813,-8.603915259,79.0
1550298024.0,41.161723813,-8.603915259,82.0
1550298386.0,41.161723813,-8.603915259,83.0
1550298760.0,41.161723813,-8.603915259,79.0
1550298956.0,41.161723813,-8.603915259,83.0
1550299307.0,41.161723813,-8.603915259,82.0
1550299692.0,41.161723813,-8.603915259,81.0
1550299864.0,41.161723813,-8.603915259,83.0
1550300231.0,41.161723813,-8.603915259,82.0
1550300610.0,41.161723813,-8.603915259,81.0
1550300781.0,41.161723813,-8.603915259,84.0
1550301153.0,41.161723813,-8.603915259,82.0
1550301375.0,41.161723813,-8.603915259,84.0
1550301694.0,41.161723813,-8.603915259,84.0
1550302069.0,41.161723813,-8.603915259,81.0
1550302253.0,41.161723813,-8.603915259,83.0
1550302625.0,41.161723813,-8.603915259,88.0
1550303000.0,41.161723813,-8.603915259,92.0
1550303170.0,41.161723813,-8.603915259,87.0
1550303567.0,41.161723813,-8.603915259,85.0
1550303735.0,41.161723813,-8.603915259,86.0
1550304107.0,41.161723813,-8.603915259,86.0
1550304483.0,41.161723813,-8.603915259,81.0
1550304668.0,41.161723813,-8.603915259,85.0
1550305027.0,41.161723813,-8.603915259,86.0
1550305233.0,41.161723813,-8.603915259,81.0
1550305597.0,41.161723813,-8.603915259,82.0
1550305970.0,41.161723813,-8.603915259,84.0
1550306167.0,41.161723813,-8.603915259,81.0
1550306511.0,41.161723813,-8.603915259,83.0
1550306904.0,41.161723813,-8.603915259,82.0
1550307079.0,41.161723813,-8.603915259,85.0
1550307440.0,41.161723813,-8.603915259,82.0
1550307812.0,41.161723813,-8.603915259,82.0
1550307985.0,41.161723813,-8.603915259,83.0
1550308352.0,41.161723813,-8.603915259,86.0
1550308547.0,41.161723813,-8.603915259,84.0
1550308928.0,41.161723813,-8.603915259,82.0
1550309291.0,41.161723813,-8.603915259,79.0
1550309471.0,41.161723813,-8.603915259,80.0
1550309841.0,41.161723813,-8.603915259,79.0
1550310019.0,41.161723813,-8.603915259,78.0
1550310396.0,41.161723813,-8.603915259,79.0
1550310768.0,41.161723813,-8.603915259,82.0
1550310947.0,41.161723813,-8.603915259,80.0
1550311131.0,41.161723813,-8.603915259,80.0
1550163730.0,41.183768768,-8.603107205,-102.0
1550164085.0,41.183768768,-8.603107205,-112.0
1550164270.0,41.183768768,-8.603107205,-115.0
1550164635.0,41.183768768,-8.603107205,-103.0
1550165003.0,41.183768768,-8.603107205,-90.0
1550165194.0,41.183768768,-8.603107205,-172.0
1550165557.0,41.183768768,-8.603107205,-93.0
1550165740.0,41.183768768,-8.603107205,-88.0
1550166118.0,41.183768768,-8.603107205,161.0
1550166494.0,41.183768768,-8.603107205,-23.0
1550166673.0,41.183768768,-8.603107205,138.0
1550167068.0,41.183768768,-8.603107205,138.0
1550167432.0,41.183768768,-8.603107205,163.0
1550167615.0,41.183768768,-8.603107205,-14.0
1550167978.0,41.183768768,-8.603107205,-15.0
1550168159.0,41.183768768,-8.603107205,-15.0
1550168524.0,41.183768768,-8.603107205,115.0
1550168909.0,41.183768768,-8.603107205,115.0
1550169086.0,41.183768768,-8.603107205,120.0
1550169455.0,41.183768768,-8.603107205,-107.0
1550169813.0,41.183768768,-8.603107205,-105.0
1550170005.0,41.183768768,-8.603107205,-104.0
1550170379.0,41.183768768,-8.603107205,-104.0
1550170558.0,41.183768768,-8.603107205,125.0
1550170926.0,41.183768768,-8.603107205,125.0
1550171300.0,41.183768768,-8.603107205,-6.0
1550171480.0,41.183768768,-8.603107205,-9.0
1550171845.0,41.183768768,-8.603107205,133.0
1550172041.0,41.183768768,-8.603107205,178.0
1550172405.0,41.183768768,-8.603107205,173.0
1550172945.0,41.183768768,-8.603107205,168.0
1550173307.0,41.183768768,-8.603107205,139.0
1550173680.0,41.183768768,-8.603107205,151.0
1550173874.0,41.183768768,-8.603107205,150.0
1550174248.0,41.183768768,-8.603107205,150.0
1550174613.0,41.183768768,-8.603107205,153.0
1550174789.0,41.183768768,-8.603107205,147.0
1550175157.0,41.183768768,-8.603107205,143.0
1550175356.0,41.183768768,-8.603107205,136.0
1550175729.0,41.183768768,-8.603107205,133.0
1550176098.0,41.183768768,-8.603107205,137.0
1550176276.0,41.183768768,-8.603107205,136.0
1550176642.0,41.183768768,-8.603107205,137.0
1550177004.0,41.183768768,-8.603107205,135.0
1550177208.0,41.183768768,-8.603107205,142.0
1550177577.0,41.183768768,-8.603107205,138.0
1550177746.0,41.183768768,-8.603107205,138.0
1550178130.0,41.183768768,-8.603107205,136.0
1550178505.0,41.183768768,-8.603107205,134.0
1550178674.0,41.183768768,-8.603107205,139.0
1550179066.0,41.183768768,-8.603107205,134.0
1550179236.0,41.183768768,-8.603107205,134.0
1550179617.0,41.183768768,-8.603107205,134.0
1550179618.0,41.183768768,-8.603107205,134.0
1550179785.0,41.183768768,-8.603107205,134.0
1550180002.0,41.183768768,-8.603107205,140.0
1550180163.0,41.183768768,-8.603107205,137.0
1550180534.0,41.183768768,-8.603107205,135.0
1550180908.0,41.183768768,-8.603107205,140.0
1550181090.0,41.183768768,-8.603107205,133.0
1550181482.0,41.183768768,-8.603107205,135.0
1550181642.0,41.183768768,-8.603107205,145.0
1550182028.0,41.183768768,-8.603107205,143.0
1550182395.0,41.183768768,-8.603107205,122.0
1550182573.0,41.183768768,-8.603107205,130.0
1550182942.0,41.183768768,-8.603107205,137.0
1550183127.0,41.183768768,-8.603107205,136.0
1550183500.0,41.183768768,-8.603107205,132.0
1550183863.0,41.183768768,-8.603107205,139.0
1550184228.0,41.183768768,-8.603107205,143.0
1550184402.0,41.183768768,-8.603107205,143.0
1550184794.0,41.183768768,-8.603107205,140.0
1550184972.0,41.183768768,-8.603107205,136.0
1550185351.0,41.183768768,-8.603107205,136.0
1550185545.0,41.183768768,-8.603107205,141.0
1550185888.0,41.183768768,-8.603107205,136.0
1550186245.0,41.183768768,-8.603107205,136.0
1550186421.0,41.183768768,-8.603107205,136.0
1550186814.0,41.183768768,-8.603107205,136.0
1550187175.0,41.183768768,-8.603107205,138.0
1550187351.0,41.183768768,-8.603107205,136.0
1550187727.0,41.183768768,-8.603107205,130.0
1550187958.0,41.183768768,-8.603107205,134.0
1550188091.0,41.183768768,-8.603107205,134.0
1550188270.0,41.183768768,-8.603107205,138.0
1550188641.0,41.183768768,-8.603107205,138.0
1550188872.0,41.183768768,-8.603107205,140.0
1550189195.0,41.183768768,-8.603107205,139.0
1550189557.0,41.183768768,-8.603107205,139.0
1550189772.0,41.183768768,-8.603107205,136.0
1550190109.0,41.183768768,-8.603107205,142.0
1550190132.0,41.183768768,-8.603107205,142.0
1550190489.0,41.183768768,-8.603107205,134.0
1550190668.0,41.183768768,-8.603107205,138.0
1550191053.0,41.183768768,-8.603107205,142.0
1550191394.0,41.183768768,-8.603107205,138.0
1550191572.0,41.183768768,-8.603107205,143.0
1550191969.0,41.183768768,-8.603107205,141.0
1550192317.0,41.183768768,-8.603107205,138.0
1550192517.0,41.183768768,-8.603107205,143.0
1550192879.0,41.183768768,-8.603107205,140.0
1550193084.0,41.183768768,-8.603107205,136.0
1550193432.0,41.183768768,-8.603107205,137.0
1550193638.0,41.183768768,-8.603107205,133.0
1550193981.0,41.183768768,-8.603107205,137.0
1550194368.0,41.183768768,-8.603107205,134.0
1550194560.0,41.183768768,-8.603107205,135.0
1550194908.0,41.183768768,-8.603107205,140.0
1550195282.0,41.183768768,-8.603107205,133.0
1550195442.0,41.183768768,-8.603107205,139.0
1550195822.0,41.183768768,-8.603107205,135.0
1550196188.0,41.183768768,-8.603107205,136.0
1550196407.0,41.183768768,-8.603107205,134.0
1550196755.0,41.183768768,-8.603107205,134.0
1550196983.0,41.183768768,-8.603107205,134.0
1550197292.0,41.183768768,-8.603107205,134.0
1550197661.0,41.183768768,-8.603107205,138.0
1550197839.0,41.183768768,-8.603107205,131.0
1550198223.0,41.183768768,-8.603107205,135.0
1550198586.0,41.183768768,-8.603107205,135.0
1550198595.0,41.183768768,-8.603107205,135.0
1550198740.0,41.183768768,-8.603107205,136.0
1550199144.0,41.183768768,-8.603107205,139.0
1550199498.0,41.183768768,-8.603107205,138.0
1550199690.0,41.183768768,-8.603107205,138.0
1550200059.0,41.183768768,-8.603107205,141.0
1550200251.0,41.183768768,-8.603107205,138.0
1550200606.0,41.183768768,-8.603107205,137.0
1550200984.0,41.183768768,-8.603107205,136.0
1550201154.0,41.183768768,-8.603107205,137.0
1550201535.0,41.183768768,-8.603107205,138.0
1550201731.0,41.183768768,-8.603107205,136.0
1550202087.0,41.183768768,-8.603107205,135.0
1550202461.0,41.183768768,-8.603107205,137.0
1550202663.0,41.183768768,-8.603107205,136.0
1550203001.0,41.183768768,-8.603107205,138.0
1550203379.0,41.183768768,-8.603107205,138.0
1550203545.0,41.183768768,-8.603107205,137.0
1550203928.0,41.183768768,-8.603107205,138.0
1550204292.0,41.183768768,-8.603107205,137.0
1550204483.0,41.183768768,-8.603107205,132.0
1550204873.0,41.183768768,-8.603107205,134.0
1550205226.0,41.183768768,-8.603107205,138.0
1550205410.0,41.183768768,-8.603107205,134.0
1550205774.0,41.183768768,-8.603107205,135.0
1550205958.0,41.183768768,-8.603107205,133.0
1550206318.0,41.183768768,-8.603107205,135.0
1550206524.0,41.183768768,-8.603107205,139.0
1550206681.0,41.183768768,-8.603107205,139.0
1550206874.0,41.183768768,-8.603107205,137.0
1550207247.0,41.183768768,-8.603107205,138.0
1550207449.0,41.183768768,-8.603107205,134.0
1550207779.0,41.183768768,-8.603107205,131.0
1550208145.0,41.183768768,-8.603107205,132.0
1550208342.0,41.183768768,-8.603107205,133.0
1550208725.0,41.183768768,-8.603107205,135.0
1550209084.0,41.183768768,-8.603107205,139.0
1550209256.0,41.183768768,-8.603107205,139.0
1550209626.0,41.183768768,-8.603107205,133.0
1550209998.0,41.183768768,-8.603107205,137.0
1550210188.0,41.183768768,-8.603107205,139.0
1550210571.0,41.183768768,-8.603107205,139.0
1550210757.0,41.183768768,-8.603107205,137.0
1550211106.0,41.183768768,-8.603107205,133.0
1550211474.0,41.183768768,-8.603107205,134.0
1550211675.0,41.183768768,-8.603107205,135.0
1550212049.0,41.183768768,-8.603107205,132.0
1550212409.0,41.183768768,-8.603107205,131.0
1550212578.0,41.183768768,-8.603107205,133.0
1550212926.0,41.183768768,-8.603107205,127.0
1550213303.0,41.183768768,-8.603107205,137.0
1550213503.0,41.183768768,-8.603107205,138.0
1550213888.0,41.183768768,-8.603107205,142.0
1550214070.0,41.183768768,-8.603107205,141.0
1550214409.0,41.183768768,-8.603107205,138.0
1550214781.0,41.183768768,-8.603107205,134.0
1550214989.0,41.183768768,-8.603107205,119.0
1550215357.0,41.183768768,-8.603107205,87.0
1550215543.0,41.183768768,-8.603107205,54.0
1550215871.0,41.183768768,-8.603107205,55.0
1550216247.0,41.183768768,-8.603107205,63.0
1550216420.0,41.183768768,-8.603107205,51.0
1550216824.0,41.183768768,-8.603107205,100.0
1550217190.0,41.183768768,-8.603107205,109.0
1550217354.0,41.183768768,-8.603107205,114.0
1550217714.0,41.183768768,-8.603107205,68.0
1550217942.0,41.183768768,-8.603107205,57.0
1550218286.0,41.183768768,-8.603107205,92.0
1550218675.0,41.183768768,-8.603107205,82.0
1550218854.0,41.183768768,-8.603107205,52.0
1550219197.0,41.183768768,-8.603107205,52.0
1550219585.0,41.183768768,-8.603107205,52.0
1550219731.0,41.183768768,-8.603107205,36.0
1550220137.0,41.183768768,-8.603107205,42.0
1550220499.0,41.183768768,-8.603107205,52.0
1550220668.0,41.183768768,-8.603107205,70.0
1550221023.0,41.183768768,-8.603107205,89.0
1550221407.0,41.183768768,-8.603107205,97.0
1550221614.0,41.183768768,-8.603107205,82.0
1550221994.0,41.183768768,-8.603107205,79.0
1550222177.0,41.183768768,-8.603107205,74.0
1550222523.0,41.183768768,-8.603107205,103.0
1550222894.0,41.183768768,-8.603107205,115.0
1550223094.0,41.183768768,-8.603107205,129.0
1550223473.0,41.183768768,-8.603107205,127.0
1550223638.0,41.183768768,-8.603107205,119.0
1550223825.0,41.183768768,-8.603107205,119.0
1550224006.0,41.183768768,-8.603107205,133.0
1550224386.0,41.183768768,-8.603107205,127.0
1550224557.0,41.183768768,-8.603107205,127.0
1550224914.0,41.183768768,-8.603107205,129.0
1550225297.0,41.183768768,-8.603107205,138.0
1550225318.0,41.183768768,-8.603107205,138.0
1550225492.0,41.183768768,-8.603107205,126.0
1550225849.0,41.183768768,-8.603107205,131.0
1550225864.0,41.183768768,-8.603107205,131.0
1550226212.0,41.183768768,-8.603107205,125.0
1550226415.0,41.183768768,-8.603107205,131.0
1550226790.0,41.183768768,-8.603107205,114.0
1550226960.0,41.183768768,-8.603107205,125.0
1550227329.0,41.183768768,-8.603107205,112.0
1550227698.0,41.183768768,-8.603107205,114.0
1550227883.0,41.183768768,-8.603107205,116.0
1550228268.0,41.183768768,-8.603107205,120.0
1550228436.0,41.183768768,-8.603107205,133.0
1550228810.0,41.183768768,-8.603107205,95.0
